level_id,session_date,year,side,entry_time,exit_time,entry_price,is_near_miss_entry,anchor,cap,exit_reason,pnl
1059_upper,2022-02-15,2022,upper,2022-02-15 04:19:00-05:00,2022-02-15 05:22:00-05:00,14523.728553381487,False,249.0,200.0,BE,-0.0
1045_lower,2022-02-21,2022,lower,2022-02-20 19:04:00-05:00,2022-02-20 20:09:00-05:00,13810.601816727918,False,118.75,178.125,TP,178.125
1064_upper,2022-02-22,2022,upper,2022-02-22 09:53:00-05:00,2022-02-22 10:05:00-05:00,14078.253565031777,False,62.25,93.375,TP,93.375
1066_upper,2022-03-01,2022,upper,2022-03-01 02:07:00-05:00,2022-03-01 03:06:00-05:00,14302.928269466458,False,51.25,76.875,BE,-0.0
1071_upper,2022-03-03,2022,upper,2022-03-03 09:02:00-05:00,2022-03-03 10:20:00-05:00,14367.318002793538,False,135.25,200.0,TP,200.0
1072_lower,2022-03-04,2022,lower,2022-03-03 19:23:00-05:00,2022-03-03 19:36:00-05:00,13953.51822142953,False,36.0,54.0,SL,-54.0
1077_upper,2022-03-11,2022,upper,2022-03-11 06:26:00-05:00,2022-03-11 06:28:00-05:00,13824.115930626305,False,48.0,72.0,TP,72.0
1079_lower,2022-03-15,2022,lower,2022-03-15 03:13:00-04:00,2022-03-15 04:05:00-04:00,12962.621135300313,False,38.5,57.75,TP,57.75
1079_upper,2022-03-16,2022,upper,2022-03-16 01:47:00-04:00,2022-03-16 02:43:00-04:00,13578.503864699687,False,22.75,34.125,BE,-0.0
1074_upper,2022-03-18,2022,upper,2022-03-18 10:04:00-04:00,2022-03-18 10:55:00-04:00,14187.741551871979,False,160.75,200.0,BE,-0.0
1070_upper,2022-03-21,2022,upper,2022-03-21 09:41:00-04:00,2022-03-21 09:48:00-04:00,14453.856455113139,False,45.25,67.875,TP,67.875
1089_upper,2022-03-29,2022,upper,2022-03-29 05:07:00-04:00,2022-03-29 07:32:00-04:00,15057.055654262684,False,27.5,41.25,TP,41.25
1091_lower,2022-03-31,2022,lower,2022-03-31 10:02:00-04:00,2022-03-31 13:13:00-04:00,14970.528899214507,False,134.75,200.0,BE,0.0
1090_lower,2022-04-01,2022,lower,2022-04-01 09:50:00-04:00,2022-04-01 10:39:00-04:00,14854.153631311128,False,59.5,89.25,BE,0.0
1094_lower,2022-04-06,2022,lower,2022-04-06 06:40:00-04:00,2022-04-06 09:42:00-04:00,14660.552011881444,False,66.0,99.0,SL,-99.0
1086_lower,2022-04-11,2022,lower,2022-04-10 20:00:00-04:00,2022-04-10 21:30:00-04:00,14286.08670759079,False,55.5,83.25,BE,0.0
1097_lower,2022-04-11,2022,lower,2022-04-10 21:55:00-04:00,2022-04-11 08:09:00-04:00,14239.955251332522,False,57.0,85.5,SL,-85.5
1101_upper,2022-04-14,2022,upper,2022-04-14 00:30:00-04:00,2022-04-14 01:16:00-04:00,14285.013848168608,False,28.5,42.75,BE,-0.0
1083_lower,2022-04-18,2022,lower,2022-04-17 19:46:00-04:00,2022-04-18 09:32:00-04:00,13748.176154048422,False,111.0,166.5,TP,166.5
1104_upper,2022-04-20,2022,upper,2022-04-20 07:55:00-04:00,2022-04-20 09:34:00-04:00,14264.07134928854,False,34.0,51.0,TP,51.0
1103_lower,2022-04-22,2022,lower,2022-04-22 10:20:00-04:00,2022-04-22 14:49:00-04:00,13609.250742000215,False,161.5,200.0,SL,-200.0
1110_lower,2022-05-06,2022,lower,2022-05-06 09:35:00-04:00,2022-05-06 10:37:00-04:00,12644.912422332749,False,178.5,200.0,BE,0.0
1113_lower,2022-05-09,2022,lower,2022-05-09 04:31:00-04:00,2022-05-09 05:28:00-04:00,12476.874443244957,False,97.5,146.25,BE,0.0
1117_lower,2022-05-09,2022,lower,2022-05-09 10:39:00-04:00,2022-05-09 15:00:00-04:00,12307.665710997568,False,136.25,200.0,cutoff,-4.665710997567658
1118_lower,2022-05-10,2022,lower,2022-05-09 20:16:00-04:00,2022-05-09 20:44:00-04:00,12107.686455371198,False,36.0,54.0,TP,54.0
1119_lower,2022-05-11,2022,lower,2022-05-11 08:55:00-04:00,2022-05-11 09:07:00-04:00,12122.912972747228,False,42.75,64.125,TP,64.125
1120_lower,2022-05-12,2022,lower,2022-05-12 03:22:00-04:00,2022-05-12 03:50:00-04:00,11852.015796082807,False,78.5,117.75,TP,117.75
1121_upper,2022-05-13,2022,upper,2022-05-13 09:54:00-04:00,2022-05-13 10:22:00-04:00,12268.313117446343,False,34.25,51.375,SL,-51.375
1122_lower,2022-05-19,2022,lower,2022-05-19 03:33:00-04:00,2022-05-19 04:20:00-04:00,11779.567880580866,False,36.75,55.125,BE,0.0
1128_lower,2022-05-24,2022,lower,2022-05-24 10:15:00-04:00,2022-05-24 12:15:00-04:00,11583.832248436425,False,175.75,200.0,TP,200.0
1130_upper,2022-05-26,2022,upper,2022-05-26 09:43:00-04:00,2022-05-26 10:12:00-04:00,12058.985649560062,False,62.0,93.0,SL,-93.0
1131_upper,2022-05-27,2022,upper,2022-05-27 05:51:00-04:00,2022-05-27 06:59:00-04:00,12352.814438592224,False,103.0,154.5,BE,-0.0
1125_upper,2022-05-27,2022,upper,2022-05-27 10:37:00-04:00,2022-05-27 11:49:00-04:00,12592.230044868815,False,151.0,200.0,BE,-0.0
1132_upper,2022-05-30,2022,upper,2022-05-29 19:14:00-04:00,2022-05-30 00:34:00-04:00,12733.78235199662,False,48.25,72.375,SL,-72.375
1133_lower,2022-05-31,2022,lower,2022-05-31 09:34:00-04:00,2022-05-31 11:55:00-04:00,12581.52690726071,False,84.5,126.75,TP,126.75
1138_lower,2022-06-07,2022,lower,2022-06-06 21:26:00-04:00,2022-06-07 01:23:00-04:00,12495.726312429277,False,62.25,93.375,BE,0.0
1137_lower,2022-06-07,2022,lower,2022-06-07 08:31:00-04:00,2022-06-07 09:17:00-04:00,12439.248149815852,False,71.75,107.625,BE,0.0
1139_upper,2022-06-08,2022,upper,2022-06-08 09:49:00-04:00,2022-06-08 10:36:00-04:00,12764.47816450088,False,63.0,94.5,BE,-0.0
1132_lower,2022-06-10,2022,lower,2022-06-10 08:30:00-04:00,2022-06-10 08:32:00-04:00,12165.96764800338,False,46.0,69.0,SL,-69.0
1131_lower,2022-06-13,2022,lower,2022-06-12 21:23:00-04:00,2022-06-13 01:49:00-04:00,11607.310561407776,False,61.0,91.5,BE,0.0
1130_lower,2022-06-13,2022,lower,2022-06-13 04:18:00-04:00,2022-06-13 09:33:00-04:00,11463.889350439938,False,74.75,112.125,TP,112.125
1129_lower,2022-06-13,2022,lower,2022-06-13 10:27:00-04:00,2022-06-13 15:00:00-04:00,11412.8317476103,False,114.5,171.75,cutoff,-16.081747610300226
1145_lower,2022-06-16,2022,lower,2022-06-16 09:54:00-04:00,2022-06-16 14:29:00-04:00,11257.956617134842,False,107.5,161.25,SL,-161.25
1147_upper,2022-06-21,2022,upper,2022-06-21 03:31:00-04:00,2022-06-21 09:40:00-04:00,11507.124027557198,False,50.5,75.75,SL,-75.75
1149_upper,2022-06-24,2022,upper,2022-06-23 22:40:00-04:00,2022-06-24 09:35:00-04:00,11818.83622306228,False,63.75,95.625,SL,-95.625
1152_upper,2022-06-27,2022,upper,2022-06-27 03:34:00-04:00,2022-06-27 06:42:00-04:00,12236.810160825215,False,37.25,55.875,TP,55.875
1152_lower,2022-06-29,2022,lower,2022-06-29 09:45:00-04:00,2022-06-29 09:52:00-04:00,11573.314839174785,False,85.5,128.25,TP,128.25
1151_lower,2022-06-30,2022,lower,2022-06-30 10:02:00-04:00,2022-06-30 11:26:00-04:00,11380.624869557465,False,195.25,200.0,TP,200.0
1158_upper,2022-07-05,2022,upper,2022-07-04 19:06:00-04:00,2022-07-05 04:24:00-04:00,11729.578380953579,False,103.0,154.5,TP,154.5
1158_lower,2022-07-05,2022,lower,2022-07-05 09:32:00-04:00,2022-07-05 10:13:00-04:00,11413.25,True,59.0,88.5,TP,88.5
1160_upper,2022-07-07,2022,upper,2022-07-07 10:52:00-04:00,2022-07-07 11:43:00-04:00,12064.931469469657,False,136.25,200.0,BE,-0.0
1162_lower,2022-07-12,2022,lower,2022-07-12 02:01:00-04:00,2022-07-12 02:22:00-04:00,11783.392712713761,False,20.5,30.75,TP,30.75
1160_lower,2022-07-13,2022,lower,2022-07-13 08:30:00-04:00,2022-07-13 08:31:00-04:00,11579.068530530343,False,33.0,49.5,TP,49.5
1166_upper,2022-07-15,2022,upper,2022-07-15 08:48:00-04:00,2022-07-15 09:30:00-04:00,11888.583341969457,False,38.25,57.375,SL,-57.375
1167_upper,2022-07-18,2022,upper,2022-07-18 03:37:00-04:00,2022-07-18 04:26:00-04:00,12162.60462922617,False,31.75,47.625,BE,-0.0
1154_upper,2022-07-20,2022,upper,2022-07-19 22:36:00-04:00,2022-07-20 00:09:00-04:00,12354.526735464444,False,29.0,43.5,BE,-0.0
1153_upper,2022-07-20,2022,upper,2022-07-20 10:47:00-04:00,2022-07-20 15:00:00-04:00,12442.439464275212,False,94.25,141.375,cutoff,-11.31053572478777
1170_upper,2022-07-21,2022,upper,2022-07-21 08:43:00-04:00,2022-07-21 09:06:00-04:00,12544.34347200561,False,24.75,37.125,TP,37.125
1171_lower,2022-07-26,2022,lower,2022-07-26 09:45:00-04:00,2022-07-26 11:33:00-04:00,12210.07686467328,False,50.25,75.375,SL,-75.375
1177_upper,2022-08-01,2022,upper,2022-08-01 10:51:00-04:00,2022-08-01 11:49:00-04:00,13088.189952220942,False,172.25,200.0,BE,-0.0
1179_upper,2022-08-03,2022,upper,2022-08-03 09:56:00-04:00,2022-08-03 10:44:00-04:00,13108.99430266321,False,46.0,69.0,BE,-0.0
1180_upper,2022-08-04,2022,upper,2022-08-04 06:04:00-04:00,2022-08-04 10:17:00-04:00,13312.843340278974,False,53.75,80.625,TP,80.625
1181_lower,2022-08-09,2022,lower,2022-08-09 09:31:00-04:00,2022-08-09 09:56:00-04:00,13061.266921843504,False,39.75,59.625,SL,-59.625
1184_upper,2022-08-10,2022,upper,2022-08-10 08:30:00-04:00,2022-08-10 08:32:00-04:00,13302.994635853946,False,36.0,54.0,SL,-54.0
1182_upper,2022-08-11,2022,upper,2022-08-10 20:27:00-04:00,2022-08-11 02:52:00-04:00,13439.758793471228,False,27.25,40.875,SL,-40.875
1187_upper,2022-08-15,2022,upper,2022-08-15 09:54:00-04:00,2022-08-15 11:32:00-04:00,13606.256169569082,False,48.75,73.125,BE,-0.0
1188_lower,2022-08-19,2022,lower,2022-08-19 06:43:00-04:00,2022-08-19 08:25:00-04:00,13365.945639921973,False,31.5,47.25,BE,0.0
1190_lower,2022-08-19,2022,lower,2022-08-19 09:50:00-04:00,2022-08-19 10:57:00-04:00,13321.025025966936,False,34.0,51.0,SL,-51.0
1192_lower,2022-08-22,2022,lower,2022-08-22 03:26:00-04:00,2022-08-22 04:02:00-04:00,13148.997800446936,False,38.25,57.375,SL,-57.375
1184_lower,2022-08-23,2022,lower,2022-08-23 02:21:00-04:00,2022-08-23 03:17:00-04:00,12840.755364146054,False,43.75,65.625,TP,65.625
1195_upper,2022-08-25,2022,upper,2022-08-25 10:25:00-04:00,2022-08-25 15:00:00-04:00,13096.517773170734,False,87.0,130.5,cutoff,33.76777317073356
1194_upper,2022-08-26,2022,upper,2022-08-26 09:03:00-04:00,2022-08-26 10:02:00-04:00,13169.443883299631,False,78.75,118.125,TP,118.125
1198_lower,2022-08-30,2022,lower,2022-08-30 10:46:00-04:00,2022-08-30 13:12:00-04:00,12284.974091751095,False,126.5,189.75,BE,0.0
1201_upper,2022-09-02,2022,upper,2022-09-02 08:38:00-04:00,2022-09-02 08:44:00-04:00,12400.766479503596,False,45.5,68.25,TP,68.25
1203_lower,2022-09-06,2022,lower,2022-09-06 10:12:00-04:00,2022-09-06 11:42:00-04:00,11943.492632717136,False,168.75,200.0,TP,200.0
1204_upper,2022-09-09,2022,upper,2022-09-09 00:48:00-04:00,2022-09-09 02:00:00-04:00,12406.704601741834,False,18.0,27.0,TP,27.0
1206_upper,2022-09-09,2022,upper,2022-09-09 03:27:00-04:00,2022-09-09 04:31:00-04:00,12452.290778087321,False,35.25,52.875,BE,-0.0
1200_upper,2022-09-12,2022,upper,2022-09-11 20:00:00-04:00,2022-09-11 20:44:00-04:00,12706.163063434018,False,19.75,29.625,TP,29.625
1198_upper,2022-09-12,2022,upper,2022-09-12 04:42:00-04:00,2022-09-12 10:19:00-04:00,12763.025908248905,False,49.25,73.875,SL,-73.875
1208_upper,2022-09-13,2022,upper,2022-09-13 08:30:00-04:00,2022-09-13 08:31:00-04:00,12973.35751315287,False,25.0,37.5,TP,37.5
1208_lower,2022-09-13,2022,lower,2022-09-13 08:38:00-04:00,2022-09-13 08:54:00-04:00,12534.14248684713,False,25.0,37.5,SL,-37.5
1205_lower,2022-09-16,2022,lower,2022-09-16 08:57:00-04:00,2022-09-16 09:58:00-04:00,11841.776479599794,False,37.25,55.875,SL,-55.875
1213_upper,2022-09-20,2022,upper,2022-09-19 19:51:00-04:00,2022-09-19 21:18:00-04:00,12074.777340173583,False,23.25,34.875,TP,34.875
1216_lower,2022-09-23,2022,lower,2022-09-23 06:46:00-04:00,2022-09-23 12:27:00-04:00,11406.62824728022,False,59.0,88.5,SL,-88.5
1219_lower,2022-09-28,2022,lower,2022-09-27 22:12:00-04:00,2022-09-28 02:58:00-04:00,11205.345983893674,False,123.0,184.5,BE,0.0
1222_lower,2022-10-03,2022,lower,2022-10-02 19:52:00-04:00,2022-10-03 02:07:00-04:00,10951.813380464959,False,71.25,106.875,TP,106.875
1223_upper,2022-10-04,2022,upper,2022-10-03 20:17:00-04:00,2022-10-03 23:42:00-04:00,11394.19061439567,False,48.0,72.0,BE,-0.0
1222_upper,2022-10-04,2022,upper,2022-10-04 02:46:00-04:00,2022-10-04 03:35:00-04:00,11443.811619535041,False,29.25,43.875,SL,-43.875
1226_lower,2022-10-07,2022,lower,2022-10-07 08:51:00-04:00,2022-10-07 08:58:00-04:00,11320.090857567091,False,22.75,34.125,TP,34.125
1224_lower,2022-10-07,2022,lower,2022-10-07 09:44:00-04:00,2022-10-07 14:31:00-04:00,11293.145995587087,False,243.5,200.0,SL,-200.0
1223_lower,2022-10-11,2022,lower,2022-10-11 09:56:00-04:00,2022-10-11 11:34:00-04:00,10839.30938560433,False,63.25,94.875,TP,94.875
1229_lower,2022-10-13,2022,lower,2022-10-13 08:30:00-04:00,2022-10-13 08:32:00-04:00,10626.049230701945,False,79.5,119.25,SL,-119.25
1229_upper,2022-10-14,2022,upper,2022-10-13 22:31:00-04:00,2022-10-13 23:34:00-04:00,11160.575769298055,False,105.5,158.25,BE,-0.0
1233_upper,2022-10-18,2022,upper,2022-10-17 23:42:00-04:00,2022-10-17 23:47:00-04:00,11282.132898557971,False,15.25,22.875,SL,-22.875
1227_upper,2022-10-25,2022,upper,2022-10-25 09:31:00-04:00,2022-10-25 09:47:00-04:00,11564.971176348332,False,34.0,51.0,SL,-51.0
1239_lower,2022-10-27,2022,lower,2022-10-27 09:51:00-04:00,2022-10-27 10:31:00-04:00,11295.296535945847,False,103.75,155.625,TP,155.625
1235_lower,2022-11-03,2022,lower,2022-11-03 06:18:00-04:00,2022-11-03 07:42:00-04:00,10890.143606830316,False,42.75,64.125,SL,-64.125
1248_upper,2022-11-08,2022,upper,2022-11-08 10:48:00-05:00,2022-11-08 14:22:00-05:00,11131.65562868064,False,97.75,146.625,TP,146.625
1250_upper,2022-11-10,2022,upper,2022-11-10 08:30:00-05:00,2022-11-10 08:30:00-05:00,11198.403031557606,False,27.25,40.875,SL,-40.875
1243_upper,2022-11-11,2022,upper,2022-11-11 00:48:00-05:00,2022-11-11 02:46:00-05:00,11701.105117735204,False,30.5,45.75,SL,-45.75
1252_upper,2022-11-15,2022,upper,2022-11-15 07:27:00-05:00,2022-11-15 08:30:00-05:00,11911.900365803349,False,25.75,38.625,SL,-38.625
1255_lower,2022-11-17,2022,lower,2022-11-17 08:08:00-05:00,2022-11-17 11:55:00-05:00,11592.448534422849,False,66.25,99.375,TP,99.375
1256_upper,2022-11-18,2022,upper,2022-11-18 05:40:00-05:00,2022-11-18 10:03:00-05:00,11797.285748835813,False,63.0,94.5,TP,94.5
1257_lower,2022-11-22,2022,lower,2022-11-22 03:32:00-05:00,2022-11-22 04:30:00-05:00,11549.211504960516,False,31.5,47.25,TP,47.25
1259_upper,2022-11-23,2022,upper,2022-11-23 07:40:00-05:00,2022-11-23 08:46:00-05:00,11790.142005674923,False,31.75,47.625,TP,47.625
1258_upper,2022-11-23,2022,upper,2022-11-23 09:54:00-05:00,2022-11-23 11:55:00-05:00,11849.28186562853,False,45.25,67.875,TP,67.875
1261_lower,2022-11-25,2022,lower,2022-11-25 09:31:00-05:00,2022-11-25 11:28:00-05:00,11787.196029486602,False,34.75,52.125,BE,0.0
1262_lower,2022-11-28,2022,lower,2022-11-28 05:02:00-05:00,2022-11-28 09:32:00-05:00,11643.535986435312,False,64.75,97.125,TP,97.125
1260_lower,2022-11-29,2022,lower,2022-11-29 09:45:00-05:00,2022-11-29 11:02:00-05:00,11573.070378612196,False,58.75,88.125,BE,0.0
1266_lower,2022-12-02,2022,lower,2022-12-02 08:31:00-05:00,2022-12-02 08:54:00-05:00,11789.394449088326,False,33.25,49.875,TP,49.875
1268_lower,2022-12-06,2022,lower,2022-12-06 09:44:00-05:00,2022-12-06 09:58:00-05:00,11735.080997899688,False,43.75,65.625,SL,-65.625
1269_lower,2022-12-07,2022,lower,2022-12-07 06:44:00-05:00,2022-12-07 07:20:00-05:00,11501.850823944607,False,21.5,32.25,SL,-32.25
1270_upper,2022-12-09,2022,upper,2022-12-09 08:30:00-05:00,2022-12-09 08:31:00-05:00,11739.750537768581,False,45.75,68.625,TP,68.625
1273_upper,2022-12-13,2022,upper,2022-12-13 03:01:00-05:00,2022-12-13 04:27:00-05:00,11855.629740050335,False,23.75,35.625,BE,-0.0
1269_upper,2022-12-13,2022,upper,2022-12-13 08:26:00-05:00,2022-12-13 08:27:00-05:00,12005.524176055393,False,48.75,73.125,TP,73.125
1267_upper,2022-12-13,2022,upper,2022-12-13 08:29:00-05:00,2022-12-13 08:30:00-05:00,12062.801644800851,False,48.75,73.125,SL,-73.125
1273_lower,2022-12-15,2022,lower,2022-12-15 10:04:00-05:00,2022-12-15 10:50:00-05:00,11529.745259949665,False,158.25,200.0,BE,0.0
1265_lower,2022-12-16,2022,lower,2022-12-16 03:14:00-05:00,2022-12-16 09:49:00-05:00,11381.964807967212,False,63.0,94.5,TP,94.5
1278_lower,2022-12-20,2022,lower,2022-12-19 22:11:00-05:00,2022-12-19 22:43:00-05:00,11121.328961004048,False,19.25,28.875,SL,-28.875
1280_lower,2022-12-22,2022,lower,2022-12-22 10:12:00-05:00,2022-12-22 15:00:00-05:00,11036.300929721321,False,115.5,173.25,cutoff,-56.300929721321154
1287_lower,2023-01-06,2023,lower,2023-01-06 04:35:00-05:00,2023-01-06 05:17:00-05:00,10779.425622787592,False,24.25,36.375,TP,36.375
1282_upper,2023-01-09,2023,upper,2023-01-09 09:30:00-05:00,2023-01-09 09:52:00-05:00,11211.791251359777,False,50.75,76.125,SL,-76.125
1287_upper,2023-01-11,2023,upper,2023-01-11 10:30:00-05:00,2023-01-11 12:07:00-05:00,11388.574377212408,False,72.25,108.375,BE,-0.0
1293_upper,2023-01-12,2023,upper,2023-01-12 08:18:00-05:00,2023-01-12 08:29:00-05:00,11509.481806465741,False,34.5,51.75,TP,51.75
1295_upper,2023-01-16,2023,upper,2023-01-15 20:58:00-05:00,2023-01-16 01:29:00-05:00,11631.48996521479,False,25.25,37.875,TP,37.875
1277_upper,2023-01-17,2023,upper,2023-01-17 10:00:00-05:00,2023-01-17 13:39:00-05:00,11644.39805068837,False,77.75,116.625,BE,-0.0
1294_upper,2023-01-18,2023,upper,2023-01-18 08:30:00-05:00,2023-01-18 08:33:00-05:00,11716.054661598511,False,31.0,46.5,TP,46.5
1297_lower,2023-01-19,2023,lower,2023-01-19 05:26:00-05:00,2023-01-19 08:30:00-05:00,11413.349099754087,False,41.5,62.25,SL,-62.25
1297_upper,2023-01-23,2023,upper,2023-01-23 09:51:00-05:00,2023-01-23 10:31:00-05:00,11802.650900245913,False,38.75,58.125,SL,-58.125
1302_lower,2023-01-25,2023,lower,2023-01-25 09:30:00-05:00,2023-01-25 11:56:00-05:00,11693.33517488565,False,61.0,91.5,TP,91.5
1302_upper,2023-01-26,2023,upper,2023-01-26 09:32:00-05:00,2023-01-26 10:54:00-05:00,12061.53982511435,False,80.0,120.0,TP,120.0
1306_lower,2023-01-31,2023,lower,2023-01-31 05:34:00-05:00,2023-01-31 07:47:00-05:00,11895.872014981738,False,24.75,37.125,TP,37.125
1309_lower,2023-02-06,2023,lower,2023-02-06 04:53:00-05:00,2023-02-06 09:45:00-05:00,12500.098735179718,False,45.75,68.625,TP,68.625
1312_lower,2023-02-10,2023,lower,2023-02-10 04:56:00-05:00,2023-02-10 07:09:00-05:00,12340.168862818882,False,46.0,69.0,SL,-69.0
1316_upper,2023-02-14,2023,upper,2023-02-14 08:29:00-05:00,2023-02-14 08:30:00-05:00,12614.653492198106,False,26.0,39.0,TP,39.0
1318_lower,2023-02-17,2023,lower,2023-02-17 02:02:00-05:00,2023-02-17 03:02:00-05:00,12377.141552724202,False,26.75,40.125,BE,0.0
1319_lower,2023-02-17,2023,lower,2023-02-17 03:36:00-05:00,2023-02-17 04:32:00-05:00,12344.34054521155,False,40.0,60.0,TP,60.0
1321_lower,2023-02-21,2023,lower,2023-02-21 03:46:00-05:00,2023-02-21 04:37:00-05:00,12259.764318305486,False,35.75,53.625,BE,0.0
1316_lower,2023-02-21,2023,lower,2023-02-21 10:12:00-05:00,2023-02-21 15:00:00-05:00,12200.096507801894,False,73.5,110.25,cutoff,-72.5965078018944
1322_lower,2023-02-22,2023,lower,2023-02-22 10:16:00-05:00,2023-02-22 12:25:00-05:00,12041.934029496524,False,59.0,88.5,TP,88.5
1308_lower,2023-02-24,2023,lower,2023-02-24 08:39:00-05:00,2023-02-24 09:32:00-05:00,11986.569081537058,False,20.75,31.125,TP,31.125
1325_upper,2023-02-27,2023,upper,2023-02-27 10:09:00-05:00,2023-02-27 10:36:00-05:00,12183.818814027736,False,45.25,67.875,TP,67.875
1326_lower,2023-03-01,2023,lower,2023-03-01 10:11:00-05:00,2023-03-01 11:08:00-05:00,11962.934722229944,False,75.5,113.25,BE,0.0
1327_lower,2023-03-02,2023,lower,2023-03-01 20:39:00-05:00,2023-03-01 21:40:00-05:00,11896.630632581931,False,46.25,69.375,BE,0.0
1323_upper,2023-03-06,2023,upper,2023-03-05 21:37:00-05:00,2023-03-06 09:33:00-05:00,12335.463802876478,False,33.5,50.25,SL,-50.25
1331_lower,2023-03-07,2023,lower,2023-03-07 10:08:00-05:00,2023-03-07 10:33:00-05:00,12203.699916401045,False,49.75,74.625,TP,74.625
1335_upper,2023-03-13,2023,upper,2023-03-13 02:12:00-04:00,2023-03-13 03:00:00-04:00,12213.8751113092,False,32.5,48.75,BE,-0.0
1336_upper,2023-03-14,2023,upper,2023-03-14 09:16:00-04:00,2023-03-14 15:00:00-04:00,12215.005555992415,False,170.75,200.0,cutoff,-26.994444007585116
1333_upper,2023-03-15,2023,upper,2023-03-14 22:08:00-04:00,2023-03-15 01:34:00-04:00,12357.00815734723,False,22.75,34.125,TP,34.125
1337_upper,2023-03-16,2023,upper,2023-03-15 20:29:00-04:00,2023-03-15 21:15:00-04:00,12439.642295720492,False,36.5,54.75,BE,-0.0
1321_upper,2023-03-16,2023,upper,2023-03-16 10:54:00-04:00,2023-03-16 12:50:00-04:00,12516.985681694514,False,104.5,156.75,SL,-156.75
1341_upper,2023-03-21,2023,upper,2023-03-21 09:32:00-04:00,2023-03-21 10:24:00-04:00,12804.894940581522,False,35.25,52.875,TP,52.875
1346_lower,2023-03-28,2023,lower,2023-03-28 09:33:00-04:00,2023-03-28 10:00:00-04:00,12736.870630244797,False,38.75,58.125,SL,-58.125
1345_upper,2023-03-30,2023,upper,2023-03-30 05:27:00-04:00,2023-03-30 06:57:00-04:00,13008.379541218379,False,16.5,24.75,SL,-24.75
1352_lower,2023-04-05,2023,lower,2023-04-05 10:19:00-04:00,2023-04-05 15:00:00-04:00,13100.946936245124,False,88.0,132.0,cutoff,-26.946936245123652
1353_lower,2023-04-06,2023,lower,2023-04-06 09:34:00-04:00,2023-04-06 10:15:00-04:00,12969.69249010037,False,56.0,84.0,TP,84.0
1355_upper,2023-04-11,2023,upper,2023-04-11 05:02:00-04:00,2023-04-11 07:06:00-04:00,13195.157886365982,False,27.0,40.5,TP,40.5
1358_upper,2023-04-14,2023,upper,2023-04-14 10:04:00-04:00,2023-04-14 15:00:00-04:00,13252.1139706832,False,136.5,200.0,cutoff,87.61397068320002
1361_lower,2023-04-20,2023,lower,2023-04-20 04:37:00-04:00,2023-04-20 12:33:00-04:00,13049.068378614229,False,72.75,109.125,TP,109.125
1360_lower,2023-04-21,2023,lower,2023-04-21 06:50:00-04:00,2023-04-21 08:01:00-04:00,13017.100469293404,False,26.0,39.0,BE,0.0
1362_lower,2023-04-25,2023,lower,2023-04-25 10:07:00-04:00,2023-04-25 12:35:00-04:00,12962.19925758433,False,49.5,74.25,SL,-74.25
1367_upper,2023-04-27,2023,upper,2023-04-27 10:34:00-04:00,2023-04-27 12:44:00-04:00,13095.741714779244,False,49.0,73.5,SL,-73.5
1353_upper,2023-05-01,2023,upper,2023-04-30 22:55:00-04:00,2023-04-30 23:41:00-04:00,13337.05750989963,False,14.5,21.75,BE,-0.0
1357_upper,2023-05-01,2023,upper,2023-05-01 02:42:00-04:00,2023-05-01 04:07:00-04:00,13354.499817652139,False,22.25,33.375,TP,33.375
1370_lower,2023-05-02,2023,lower,2023-05-02 10:36:00-04:00,2023-05-02 15:00:00-04:00,13176.138032476792,False,47.5,71.25,cutoff,29.361967523207568
1369_lower,2023-05-04,2023,lower,2023-05-04 09:44:00-04:00,2023-05-04 11:09:00-04:00,13042.435086729922,False,39.25,58.875,TP,58.875
1373_upper,2023-05-05,2023,upper,2023-05-05 10:09:00-04:00,2023-05-05 14:52:00-04:00,13224.223199417047,False,81.0,121.5,SL,-121.5
1369_upper,2023-05-10,2023,upper,2023-05-10 09:32:00-04:00,2023-05-10 15:00:00-04:00,13410.064913270078,False,139.25,200.0,cutoff,20.06491327007825
1371_upper,2023-05-11,2023,upper,2023-05-11 03:46:00-04:00,2023-05-11 04:32:00-04:00,13454.855520657635,False,22.0,33.0,BE,-0.0
1385_lower,2023-05-24,2023,lower,2023-05-24 03:03:00-04:00,2023-05-24 07:10:00-04:00,13706.076931880389,False,20.75,31.125,SL,-31.125
1386_upper,2023-05-25,2023,upper,2023-05-25 09:06:00-04:00,2023-05-25 09:32:00-04:00,13975.37052097448,False,47.0,70.5,TP,70.5
1384_upper,2023-05-26,2023,upper,2023-05-26 07:26:00-04:00,2023-05-26 08:30:00-04:00,14037.217523662237,False,58.25,87.375,BE,-0.0
1388_upper,2023-05-26,2023,upper,2023-05-26 10:00:00-04:00,2023-05-26 11:47:00-04:00,14124.819324931072,False,109.25,163.875,SL,-163.875
1390_upper,2023-05-30,2023,upper,2023-05-30 05:20:00-04:00,2023-05-30 06:14:00-04:00,14500.603669049202,False,62.25,93.375,BE,-0.0
1392_upper,2023-06-02,2023,upper,2023-06-02 05:14:00-04:00,2023-06-02 06:18:00-04:00,14550.866559532675,False,26.75,40.125,BE,-0.0
1391_upper,2023-06-12,2023,upper,2023-06-11 20:00:00-04:00,2023-06-12 04:00:00-04:00,14767.75,False,24.25,36.375,SL,-36.375
