level_id,session_date,year,side,entry_time,exit_time,entry_price,exit_price,level,anchor,cap,vxn_prev_close,exit_reason,pnl,gap_through
1511_upper,2023-11-15,2023,upper,2023-11-15 08:25:00-05:00,2023-11-15 08:30:00-05:00,15999.786834905073,16035.786834905073,15999.786834905073,24.0,36.0,18.09000015258789,SL,-36.0,False
1514_upper,2023-11-20,2023,upper,2023-11-20 09:58:00-05:00,2023-11-20 10:57:00-05:00,15994.229960445984,15994.229960445984,15994.229960445984,32.5,48.75,17.139999389648438,BE,-0.0,False
1516_upper,2023-11-22,2023,upper,2023-11-22 09:36:00-05:00,2023-11-22 09:52:00-05:00,16158.55957440403,16098.37207440403,16158.55957440403,26.75,40.125,16.65999984741211,TP,60.1875,False
1518_lower,2023-11-27,2023,lower,2023-11-26 21:04:00-05:00,2023-11-27 05:42:00-05:00,15958.763632343205,16002.076132343205,15958.763632343205,19.25,28.875,16.440000534057617,TP,43.3125,False
1521_upper,2023-11-29,2023,upper,2023-11-29 04:23:00-05:00,2023-11-29 08:30:00-05:00,16103.147216602607,16169.147216602607,16103.147216602607,44.0,66.0,16.520000457763672,SL,-66.0,False
1522_lower,2023-11-30,2023,lower,2023-11-30 09:42:00-05:00,2023-11-30 10:46:00-05:00,15967.453281160262,15893.203281160262,15967.453281160262,49.5,74.25,16.719999313354492,SL,-74.25,False
1521_lower,2023-12-04,2023,lower,2023-12-04 09:24:00-05:00,2023-12-04 10:26:00-05:00,15854.352783397393,15756.852783397393,15854.352783397393,65.0,97.5,17.209999084472656,SL,-97.5,False
1525_upper,2023-12-06,2023,upper,2023-12-06 09:00:00-05:00,2023-12-06 15:00:00-05:00,16019.860859026965,15868.25,16019.860859026965,84.75,127.125,17.030000686645508,cutoff,151.61085902696504,False
1517_upper,2023-12-11,2023,upper,2023-12-10 19:00:00-05:00,2023-12-11 09:33:00-05:00,16313.0,16313.0,16300.91155252398,32.25,48.375,16.270000457763672,BE,-0.0,True
1530_upper,2023-12-12,2023,upper,2023-12-11 19:21:00-05:00,2023-12-12 00:42:00-05:00,16478.359105597912,16478.359105597912,16478.359105597912,15.25,22.875,15.380000114440918,BE,-0.0,False
1533_upper,2023-12-19,2023,upper,2023-12-19 07:17:00-05:00,2023-12-19 09:31:00-05:00,16980.404600724352,16980.404600724352,16980.404600724352,24.75,37.125,15.800000190734863,BE,-0.0,False
1539_upper,2023-12-28,2023,upper,2023-12-27 20:09:00-05:00,2023-12-28 10:05:00-05:00,17145.732745703783,17110.857745703783,17145.732745703783,15.5,23.25,16.360000610351562,TP,34.875,False
1540_lower,2024-01-02,2024,lower,2024-01-02 06:27:00-05:00,2024-01-02 07:50:00-05:00,16886.198162072822,16842.323162072822,16886.198162072822,29.25,43.875,17.59000015258789,SL,-43.875,False
1538_lower,2024-01-02,2024,lower,2024-01-02 09:56:00-05:00,2024-01-02 14:07:00-05:00,16727.620588496313,16669.870588496313,16727.620588496313,38.5,57.75,17.59000015258789,SL,-57.75,False
1544_lower,2024-01-03,2024,lower,2024-01-03 07:35:00-05:00,2024-01-03 09:08:00-05:00,16606.828216044698,16606.828216044698,16606.828216044698,29.75,44.625,18.020000457763672,BE,0.0,False
