pool_id,config,config_label,target_r,level_id,session_date,year,source,side,entry_time,exit_time,entry_price,exit_price,level,anchor,raw_stop_pts,effective_stop_pts,target_pts,pnl_pts_baseline,pnl_pts_effective,mae_pts,mfe_pts,mae_mfe_status,exit_reason,effective_exit_reason,gap_through,is_flat,rolling_pf_window_trades,rolling_pf_threshold,rolling_pf_reentry,r_multiple_baseline,r_multiple_effective
1rr,operational_100r,OG_OPERATIONAL_100R,1.0,104_upper,2013-06-04,2013,external_2013_2015,upper,2013-06-04 09:34:00-04:00,2013-06-04 12:28:00-04:00,2997.795127934753,2985.795127934753,2997.795127934753,8.0,12.0,12.0,12.0,12.0,12.0,,,missing_source_not_imputed,TP,TP,False,False,100,1.1,symmetric,1.0,1.0
1rr,operational_100r,OG_OPERATIONAL_100R,1.0,107_upper,2013-06-07,2013,external_2013_2015,upper,2013-06-07 08:30:00-04:00,2013-06-07 08:30:00-04:00,2955.606186232867,2961.606186232867,2955.606186232867,4.0,6.0,6.0,6.0,-6.0,-6.0,,,missing_source_not_imputed,SL,SL,False,False,100,1.1,symmetric,-1.0,-1.0
1rr,operational_100r,OG_OPERATIONAL_100R,1.0,109_lower,2013-06-11,2013,external_2013_2015,lower,2013-06-10 23:13:00-04:00,2013-06-11 03:05:00-04:00,2982.90133687912,2982.90133687912,2982.90133687912,4.5,6.75,6.75,6.75,0.0,0.0,,,missing_source_not_imputed,BE,BE,False,False,100,1.1,symmetric,0.0,0.0
1rr,operational_100r,OG_OPERATIONAL_100R,1.0,113_upper,2013-06-17,2013,external_2013_2015,upper,2013-06-17 05:36:00-04:00,2013-06-17 07:46:00-04:00,2968.81959171836,2962.06959171836,2968.81959171836,4.5,6.75,6.75,6.75,6.75,6.75,,,missing_source_not_imputed,TP,TP,False,False,100,1.1,symmetric,1.0,1.0
1rr,operational_100r,OG_OPERATIONAL_100R,1.0,114_lower,2013-06-20,2013,external_2013_2015,lower,2013-06-19 20:19:00-04:00,2013-06-19 21:09:00-04:00,2948.970044476783,2948.970044476783,2948.970044476783,2.5,3.75,3.75,3.75,0.0,0.0,,,missing_source_not_imputed,BE,BE,False,False,100,1.1,symmetric,0.0,0.0
1rr,operational_100r,OG_OPERATIONAL_100R,1.0,119_upper,2013-06-25,2013,external_2013_2015,upper,2013-06-25 09:15:00-04:00,2013-06-25 09:55:00-04:00,2868.284572971376,2856.659572971376,2868.284572971376,7.75,11.625,11.625,11.625,11.625,11.625,,,missing_source_not_imputed,TP,TP,False,False,100,1.1,symmetric,1.0,1.0
1rr,operational_100r,OG_OPERATIONAL_100R,1.0,120_upper,2013-06-27,2013,external_2013_2015,upper,2013-06-26 22:10:00-04:00,2013-06-27 03:41:00-04:00,2892.9011777163787,2882.7761777163787,2892.9011777163787,6.75,10.125,10.125,10.125,10.125,10.125,,,missing_source_not_imputed,TP,TP,False,False,100,1.1,symmetric,1.0,1.0
1rr,operational_100r,OG_OPERATIONAL_100R,1.0,121_upper,2013-06-27,2013,external_2013_2015,upper,2013-06-27 08:31:00-04:00,2013-06-27 09:19:00-04:00,2900.732906201168,2900.732906201168,2900.732906201168,12.25,18.375,18.375,18.375,-0.0,-0.0,,,missing_source_not_imputed,BE,BE,False,False,100,1.1,symmetric,-0.0,-0.0
1rr,operational_100r,OG_OPERATIONAL_100R,1.0,118_upper,2013-06-27,2013,external_2013_2015,upper,2013-06-27 09:48:00-04:00,2013-06-27 10:30:00-04:00,2906.77946798689,2916.15446798689,2906.77946798689,6.25,9.375,9.375,9.375,-9.375,-9.375,,,missing_source_not_imputed,SL,SL,False,False,100,1.1,symmetric,-1.0,-1.0
1rr,operational_100r,OG_OPERATIONAL_100R,1.0,122_lower,2013-06-28,2013,external_2013_2015,lower,2013-06-28 09:15:00-04:00,2013-06-28 11:05:00-04:00,2889.8941029603566,2911.2691029603566,2889.8941029603566,14.25,21.375,21.375,21.375,21.375,21.375,,,missing_source_not_imputed,TP,TP,False,False,100,1.1,symmetric,1.0,1.0
1rr,operational_100r,OG_OPERATIONAL_100R,1.0,117_upper,2013-07-01,2013,external_2013_2015,upper,2013-07-01 09:56:00-04:00,2013-07-01 10:42:00-04:00,2938.528421405269,2938.528421405269,2938.528421405269,7.5,11.25,11.25,11.25,-0.0,-0.0,,,missing_source_not_imputed,BE,BE,False,False,100,1.1,symmetric,-0.0,-0.0
1rr,operational_100r,OG_OPERATIONAL_100R,1.0,125_lower,2013-07-03,2013,external_2013_2015,lower,2013-07-03 03:07:00-04:00,2013-07-03 08:31:00-04:00,2905.917014468548,2918.292014468548,2905.917014468548,8.25,12.375,12.375,12.375,12.375,12.375,,,missing_source_not_imputed,TP,TP,False,False,100,1.1,symmetric,1.0,1.0
1rr,operational_100r,OG_OPERATIONAL_100R,1.0,127_upper,2013-07-08,2013,external_2013_2015,upper,2013-07-08 03:34:00-04:00,2013-07-08 05:11:00-04:00,2971.8649590874747,2971.8649590874747,2971.8649590874747,6.25,9.375,9.375,9.375,-0.0,-0.0,,,missing_source_not_imputed,BE,BE,False,False,100,1.1,symmetric,-0.0,-0.0
1rr,operational_100r,OG_OPERATIONAL_100R,1.0,129_upper,2013-07-10,2013,external_2013_2015,upper,2013-07-10 09:48:00-04:00,2013-07-10 10:52:00-04:00,2985.1692290438687,2985.1692290438687,2985.1692290438687,4.25,6.375,6.375,6.375,-0.0,-0.0,,,missing_source_not_imputed,BE,BE,False,False,100,1.1,symmetric,-0.0,-0.0
1rr,operational_100r,OG_OPERATIONAL_100R,1.0,133_upper,2013-07-16,2013,external_2013_2015,upper,2013-07-16 09:30:00-04:00,2013-07-16 10:58:00-04:00,3078.126184588201,3072.876184588201,3078.126184588201,3.5,5.25,5.25,5.25,5.25,5.25,,,missing_source_not_imputed,TP,TP,False,False,100,1.1,symmetric,1.0,1.0
1rr,operational_100r,OG_OPERATIONAL_100R,1.0,134_upper,2013-07-17,2013,external_2013_2015,upper,2013-07-17 09:40:00-04:00,2013-07-17 10:35:00-04:00,3083.6258547916277,3083.6258547916277,3083.6258547916277,9.5,14.25,14.25,14.25,-0.0,-0.0,,,missing_source_not_imputed,BE,BE,False,False,100,1.1,symmetric,-0.0,-0.0
1rr,operational_100r,OG_OPERATIONAL_100R,1.0,137_upper,2013-07-22,2013,external_2013_2015,upper,2013-07-21 21:04:00-04:00,2013-07-22 02:36:00-04:00,3051.898591166268,3046.273591166268,3051.898591166268,3.75,5.625,5.625,5.625,5.625,5.625,,,missing_source_not_imputed,TP,TP,False,False,100,1.1,symmetric,1.0,1.0
1rr,operational_100r,OG_OPERATIONAL_100R,1.0,143_upper,2013-07-30,2013,external_2013_2015,upper,2013-07-30 08:49:00-04:00,2013-07-30 09:38:00-04:00,3078.7267503950097,3073.8517503950097,3078.7267503950097,3.25,4.875,4.875,4.875,4.875,4.875,,,missing_source_not_imputed,TP,TP,False,False,100,1.1,symmetric,1.0,1.0
1rr,operational_100r,OG_OPERATIONAL_100R,1.0,148_lower,2013-08-06,2013,external_2013_2015,lower,2013-08-06 09:54:00-04:00,2013-08-06 10:30:00-04:00,3127.626939951201,3120.876939951201,3127.626939951201,4.5,6.75,6.75,6.75,-6.75,-6.75,,,missing_source_not_imputed,SL,SL,False,False,100,1.1,symmetric,-1.0,-1.0
1rr,operational_100r,OG_OPERATIONAL_100R,1.0,150_upper,2013-08-08,2013,external_2013_2015,upper,2013-08-08 07:13:00-04:00,2013-08-08 08:00:00-04:00,3130.1003149395,3130.1003149395,3130.1003149395,4.75,7.125,7.125,7.125,-0.0,-0.0,,,missing_source_not_imputed,BE,BE,False,False,100,1.1,symmetric,-0.0,-0.0
1rr,operational_100r,OG_OPERATIONAL_100R,1.0,152_upper,2013-08-13,2013,external_2013_2015,upper,2013-08-13 05:00:00-04:00,2013-08-13 06:54:00-04:00,3137.31448213575,3132.81448213575,3137.31448213575,3.0,4.5,4.5,4.5,4.5,4.5,,,missing_source_not_imputed,TP,TP,False,False,100,1.1,symmetric,1.0,1.0
1rr,operational_100r,OG_OPERATIONAL_100R,1.0,154_lower,2013-08-15,2013,external_2013_2015,lower,2013-08-15 07:42:00-04:00,2013-08-15 09:30:00-04:00,3102.415001232432,3088.165001232432,3102.415001232432,9.5,14.25,14.25,14.25,-14.25,-14.25,,,missing_source_not_imputed,SL,SL,False,False,100,1.1,symmetric,-1.0,-1.0
1rr,operational_100r,OG_OPERATIONAL_100R,1.0,150_lower,2013-08-15,2013,external_2013_2015,lower,2013-08-15 09:33:00-04:00,2013-08-15 10:12:00-04:00,3085.7746850605004,3068.5246850605004,3085.7746850605004,11.5,17.25,17.25,17.25,-17.25,-17.25,,,missing_source_not_imputed,SL,SL,False,False,100,1.1,symmetric,-1.0,-1.0
1rr,operational_100r,OG_OPERATIONAL_100R,1.0,158_lower,2013-08-22,2013,external_2013_2015,lower,2013-08-21 19:57:00-04:00,2013-08-21 21:45:00-04:00,3057.9183182711845,3064.2933182711845,3057.9183182711845,4.25,6.375,6.375,6.375,6.375,6.375,,,missing_source_not_imputed,TP,TP,False,False,100,1.1,symmetric,1.0,1.0
1rr,operational_100r,OG_OPERATIONAL_100R,1.0,156_upper,2013-08-23,2013,external_2013_2015,upper,2013-08-22 21:32:00-04:00,2013-08-22 22:34:00-04:00,3108.8276774886426,3108.8276774886426,3108.8276774886426,3.0,4.5,4.5,4.5,-0.0,-0.0,,,missing_source_not_imputed,BE,BE,False,False,100,1.1,symmetric,-0.0,-0.0
1rr,operational_100r,OG_OPERATIONAL_100R,1.0,163_lower,2013-08-27,2013,external_2013_2015,lower,2013-08-27 03:50:00-04:00,2013-08-27 04:07:00-04:00,3112.3929937291523,3106.0179937291523,3112.3929937291523,4.25,6.375,6.375,6.375,-6.375,-6.375,,,missing_source_not_imputed,SL,SL,False,False,100,1.1,symmetric,-1.0,-1.0
1rr,operational_100r,OG_OPERATIONAL_100R,1.0,170_upper,2013-09-06,2013,external_2013_2015,upper,2013-09-06 08:31:00-04:00,2013-09-06 08:37:00-04:00,3143.0096721663467,3136.6346721663467,3143.0096721663467,4.25,6.375,6.375,6.375,6.375,6.375,,,missing_source_not_imputed,TP,TP,False,False,100,1.1,symmetric,1.0,1.0
1rr,operational_100r,OG_OPERATIONAL_100R,1.0,170_lower,2013-09-06,2013,external_2013_2015,lower,2013-09-06 09:46:00-04:00,2013-09-06 10:04:00-04:00,3113.3653278336533,3098.3653278336533,3113.3653278336533,10.0,15.0,15.0,15.0,-15.0,-15.0,,,missing_source_not_imputed,SL,SL,False,False,100,1.1,symmetric,-1.0,-1.0
1rr,operational_100r,OG_OPERATIONAL_100R,1.0,184_upper,2013-09-26,2013,external_2013_2015,upper,2013-09-26 09:49:00-04:00,2013-09-26 11:02:00-04:00,3227.9407775066484,3218.1907775066484,3227.9407775066484,6.5,9.75,9.75,9.75,9.75,9.75,,,missing_source_not_imputed,TP,TP,False,False,100,1.1,symmetric,1.0,1.0
1rr,operational_100r,OG_OPERATIONAL_100R,1.0,185_lower,2013-09-30,2013,external_2013_2015,lower,2013-09-29 20:28:00-04:00,2013-09-29 21:45:00-04:00,3202.068558598517,3202.068558598517,3202.068558598517,4.75,7.125,7.125,7.125,0.0,0.0,,,missing_source_not_imputed,BE,BE,False,False,100,1.1,symmetric,0.0,0.0
1rr,operational_100r,OG_OPERATIONAL_100R,1.0,186_lower,2013-09-30,2013,external_2013_2015,lower,2013-09-30 08:34:00-04:00,2013-09-30 09:30:00-04:00,3195.732217091446,3188.232217091446,3195.732217091446,5.0,7.5,7.5,7.5,-7.5,-7.5,,,missing_source_not_imputed,SL,SL,False,False,100,1.1,symmetric,-1.0,-1.0
1rr,operational_100r,OG_OPERATIONAL_100R,1.0,194_upper,2013-10-10,2013,external_2013_2015,upper,2013-10-10 09:37:00-04:00,2013-10-10 11:46:00-04:00,3180.524364158933,3193.274364158933,3180.524364158933,8.5,12.75,12.75,12.75,-12.75,-12.75,,,missing_source_not_imputed,SL,SL,False,False,100,1.1,symmetric,-1.0,-1.0
1rr,operational_100r,OG_OPERATIONAL_100R,1.0,190_upper,2013-10-16,2013,external_2013_2015,upper,2013-10-16 09:56:00-04:00,2013-10-16 15:00:00-04:00,3266.8334723728394,3267.75,3266.8334723728394,9.75,14.625,14.625,14.625,-0.9165276271605762,-0.9165276271605762,,,missing_source_not_imputed,cutoff,cutoff,False,False,100,1.1,symmetric,-0.06266855570328726,-0.06266855570328726
1rr,operational_100r,OG_OPERATIONAL_100R,1.0,202_upper,2013-10-22,2013,external_2013_2015,upper,2013-10-22 08:30:00-04:00,2013-10-22 08:31:00-04:00,3367.8237856908627,3364.0737856908627,3367.8237856908627,2.5,3.75,3.75,3.75,3.75,3.75,,,missing_source_not_imputed,TP,TP,False,False,100,1.1,symmetric,1.0,1.0
1rr,operational_100r,OG_OPERATIONAL_100R,1.0,203_upper,2013-10-25,2013,external_2013_2015,upper,2013-10-25 07:19:00-04:00,2013-10-25 08:54:00-04:00,3381.0805915086885,3381.0805915086885,3381.0805915086885,4.0,6.0,6.0,6.0,-0.0,-0.0,,,missing_source_not_imputed,BE,BE,False,False,100,1.1,symmetric,-0.0,-0.0
1rr,operational_100r,OG_OPERATIONAL_100R,1.0,206_upper,2013-10-30,2013,external_2013_2015,upper,2013-10-30 09:51:00-04:00,2013-10-30 10:01:00-04:00,3401.327272384276,3393.077272384276,3401.327272384276,5.5,8.25,8.25,8.25,8.25,8.25,,,missing_source_not_imputed,TP,TP,False,False,100,1.1,symmetric,1.0,1.0
1rr,operational_100r,OG_OPERATIONAL_100R,1.0,212_lower,2013-11-05,2013,external_2013_2015,lower,2013-11-05 09:32:00-05:00,2013-11-05 10:40:00-05:00,3362.581980831917,3371.581980831917,3362.581980831917,6.0,9.0,9.0,9.0,9.0,9.0,,,missing_source_not_imputed,TP,TP,False,False,100,1.1,symmetric,1.0,1.0
1rr,operational_100r,OG_OPERATIONAL_100R,1.0,210_upper,2013-11-06,2013,external_2013_2015,upper,2013-11-05 23:30:00-05:00,2013-11-06 00:25:00-05:00,3395.167275112469,3395.167275112469,3395.167275112469,7.25,10.875,10.875,10.875,-0.0,-0.0,,,missing_source_not_imputed,BE,BE,False,False,100,1.1,symmetric,-0.0,-0.0
1rr,operational_100r,OG_OPERATIONAL_100R,1.0,217_lower,2013-11-13,2013,external_2013_2015,lower,2013-11-13 08:33:00-05:00,2013-11-13 09:28:00-05:00,3340.2429611541547,3340.2429611541547,3340.2429611541547,6.75,10.125,10.125,10.125,0.0,0.0,,,missing_source_not_imputed,BE,BE,False,False,100,1.1,symmetric,0.0,0.0
1rr,operational_100r,OG_OPERATIONAL_100R,1.0,221_upper,2013-11-18,2013,external_2013_2015,upper,2013-11-18 09:27:00-05:00,2013-11-18 09:30:00-05:00,3422.450855760806,3417.200855760806,3422.450855760806,3.5,5.25,5.25,5.25,5.25,5.25,,,missing_source_not_imputed,TP,TP,False,False,100,1.1,symmetric,1.0,1.0
1rr,operational_100r,OG_OPERATIONAL_100R,1.0,223_upper,2013-11-22,2013,external_2013_2015,upper,2013-11-22 03:13:00-05:00,2013-11-22 04:52:00-05:00,3407.7761645626333,3403.6511645626333,3407.7761645626333,2.75,4.125,4.125,4.125,4.125,4.125,,,missing_source_not_imputed,TP,TP,False,False,100,1.1,symmetric,1.0,1.0
1rr,operational_100r,OG_OPERATIONAL_100R,1.0,230_lower,2013-12-03,2013,external_2013_2015,lower,2013-12-03 09:47:00-05:00,2013-12-03 09:49:00-05:00,3475.671510547041,3479.046510547041,3475.671510547041,2.25,3.375,3.375,3.375,3.375,3.375,,,missing_source_not_imputed,TP,TP,False,False,100,1.1,symmetric,1.0,1.0
1rr,operational_100r,OG_OPERATIONAL_100R,1.0,232_lower,2013-12-04,2013,external_2013_2015,lower,2013-12-04 09:05:00-05:00,2013-12-04 09:40:00-05:00,3466.0864202556195,3475.4614202556195,3466.0864202556195,6.25,9.375,9.375,9.375,9.375,9.375,,,missing_source_not_imputed,TP,TP,False,False,100,1.1,symmetric,1.0,1.0
1rr,operational_100r,OG_OPERATIONAL_100R,1.0,232_upper,2013-12-06,2013,external_2013_2015,upper,2013-12-06 08:30:00-05:00,2013-12-06 08:31:00-05:00,3495.4135797443805,3487.9135797443805,3495.4135797443805,5.0,7.5,7.5,7.5,7.5,7.5,,,missing_source_not_imputed,TP,TP,False,False,100,1.1,symmetric,1.0,1.0
1rr,operational_100r,OG_OPERATIONAL_100R,1.0,234_upper,2013-12-06,2013,external_2013_2015,upper,2013-12-06 08:46:00-05:00,2013-12-06 08:49:00-05:00,3500.0720510686306,3507.5720510686306,3500.0720510686306,5.0,7.5,7.5,7.5,-7.5,-7.5,,,missing_source_not_imputed,SL,SL,False,False,100,1.1,symmetric,-1.0,-1.0
1rr,operational_100r,OG_OPERATIONAL_100R,1.0,236_lower,2013-12-11,2013,external_2013_2015,lower,2013-12-11 09:50:00-05:00,2013-12-11 09:58:00-05:00,3503.6859126989875,3509.3109126989875,3503.6859126989875,3.75,5.625,5.625,5.625,5.625,5.625,,,missing_source_not_imputed,TP,TP,False,False,100,1.1,symmetric,1.0,1.0
1rr,operational_100r,OG_OPERATIONAL_100R,1.0,229_lower,2013-12-16,2013,external_2013_2015,lower,2013-12-15 22:08:00-05:00,2013-12-15 22:08:00-05:00,3442.2555683948704,3431.0055683948704,3442.2555683948704,7.5,11.25,11.25,11.25,-11.25,-11.25,,,missing_source_not_imputed,SL,SL,False,False,100,1.1,symmetric,-1.0,-1.0
1rr,operational_100r,OG_OPERATIONAL_100R,1.0,240_upper,2013-12-16,2013,external_2013_2015,upper,2013-12-16 09:52:00-05:00,2013-12-16 10:14:00-05:00,3489.121544171468,3482.371544171468,3489.121544171468,4.5,6.75,6.75,6.75,6.75,6.75,,,missing_source_not_imputed,TP,TP,False,False,100,1.1,symmetric,1.0,1.0
1rr,operational_100r,OG_OPERATIONAL_100R,1.0,244_upper,2013-12-20,2013,external_2013_2015,upper,2013-12-20 09:49:00-05:00,2013-12-20 10:52:00-05:00,3513.295415400391,3521.920415400391,3513.295415400391,5.75,8.625,8.625,8.625,-8.625,-8.625,,,missing_source_not_imputed,SL,SL,False,False,100,1.1,symmetric,-1.0,-1.0
1rr,operational_100r,OG_OPERATIONAL_100R,1.0,246_upper,2013-12-24,2013,external_2013_2015,upper,2013-12-24 09:31:00-05:00,2013-12-24 09:39:00-05:00,3569.282605149716,3565.532605149716,3569.282605149716,2.5,3.75,3.75,3.75,3.75,3.75,,,missing_source_not_imputed,TP,TP,False,False,100,1.1,symmetric,1.0,1.0
1rr,operational_100r,OG_OPERATIONAL_100R,1.0,248_upper,2013-12-27,2013,external_2013_2015,upper,2013-12-27 09:30:00-05:00,2013-12-27 09:44:00-05:00,3585.5800272670585,3580.7050272670585,3585.5800272670585,3.25,4.875,4.875,4.875,4.875,4.875,,,missing_source_not_imputed,TP,TP,False,False,100,1.1,symmetric,1.0,1.0
1rr,operational_100r,OG_OPERATIONAL_100R,1.0,248_lower,2013-12-30,2013,external_2013_2015,lower,2013-12-30 09:37:00-05:00,2013-12-30 14:42:00-05:00,3562.919972732941,3570.044972732941,3562.919972732941,4.75,7.125,7.125,7.125,7.125,7.125,,,missing_source_not_imputed,TP,TP,False,False,100,1.1,symmetric,1.0,1.0
1rr,operational_100r,OG_OPERATIONAL_100R,1.0,251_lower,2014-01-02,2014,external_2013_2015,lower,2014-01-02 09:40:00-05:00,2014-01-02 10:04:00-05:00,3562.3048430005742,3552.5548430005742,3562.3048430005742,6.5,9.75,9.75,9.75,-9.75,-9.75,,,missing_source_not_imputed,SL,SL,False,False,100,1.1,symmetric,-1.0,-1.0
1rr,operational_100r,OG_OPERATIONAL_100R,1.0,253_upper,2014-01-09,2014,external_2013_2015,upper,2014-01-09 04:18:00-05:00,2014-01-09 10:10:00-05:00,3572.3764457124007,3559.2514457124007,3572.3764457124007,8.75,13.125,13.125,13.125,13.125,13.125,,,missing_source_not_imputed,TP,TP,False,False,100,1.1,symmetric,1.0,1.0
1rr,operational_100r,OG_OPERATIONAL_100R,1.0,258_upper,2014-01-15,2014,external_2013_2015,upper,2014-01-15 03:24:00-05:00,2014-01-15 03:30:00-05:00,3579.0201141714283,3583.5201141714283,3579.0201141714283,3.0,4.5,4.5,4.5,-4.5,-4.5,,,missing_source_not_imputed,SL,SL,False,False,100,1.1,symmetric,-1.0,-1.0
1rr,operational_100r,OG_OPERATIONAL_100R,1.0,257_upper,2014-01-15,2014,external_2013_2015,upper,2014-01-15 06:45:00-05:00,2014-01-15 08:35:00-05:00,3588.3028456249617,3584.1778456249617,3588.3028456249617,2.75,4.125,4.125,4.125,4.125,4.125,,,missing_source_not_imputed,TP,TP,False,False,100,1.1,symmetric,1.0,1.0
1rr,operational_100r,OG_OPERATIONAL_100R,1.0,252_upper,2014-01-15,2014,external_2013_2015,upper,2014-01-15 09:10:00-05:00,2014-01-15 09:36:00-05:00,3589.4654527183743,3595.4654527183743,3589.4654527183743,4.0,6.0,6.0,6.0,-6.0,-6.0,,,missing_source_not_imputed,SL,SL,False,False,100,1.1,symmetric,-1.0,-1.0
1rr,operational_100r,OG_OPERATIONAL_100R,1.0,262_lower,2014-01-17,2014,external_2013_2015,lower,2014-01-17 09:55:00-05:00,2014-01-17 12:12:00-05:00,3586.3129987584293,3600.5629987584293,3586.3129987584293,9.5,14.25,14.25,14.25,14.25,14.25,,,missing_source_not_imputed,TP,TP,False,False,100,1.1,symmetric,1.0,1.0
1rr,operational_100r,OG_OPERATIONAL_100R,1.0,263_upper,2014-01-21,2014,external_2013_2015,upper,2014-01-21 00:01:00-05:00,2014-01-21 03:00:00-05:00,3607.58515814581,3600.83515814581,3607.58515814581,4.5,6.75,6.75,6.75,6.75,6.75,,,missing_source_not_imputed,TP,TP,False,False,100,1.1,symmetric,1.0,1.0
1rr,operational_100r,OG_OPERATIONAL_100R,1.0,262_upper,2014-01-22,2014,external_2013_2015,upper,2014-01-21 23:42:00-05:00,2014-01-22 00:02:00-05:00,3612.93700124157,3617.43700124157,3612.93700124157,3.0,4.5,4.5,4.5,-4.5,-4.5,,,missing_source_not_imputed,SL,SL,False,False,100,1.1,symmetric,-1.0,-1.0
1rr,operational_100r,OG_OPERATIONAL_100R,1.0,265_lower,2014-01-23,2014,external_2013_2015,lower,2014-01-23 09:00:00-05:00,2014-01-23 15:00:00-05:00,3602.4469238051697,3596.0,3602.4469238051697,15.75,23.625,23.625,23.625,-6.4469238051697175,-6.4469238051697175,,,missing_source_not_imputed,cutoff,cutoff,False,False,100,1.1,symmetric,-0.2728856637108875,-0.2728856637108875
1rr,operational_100r,OG_OPERATIONAL_100R,1.0,261_lower,2014-01-24,2014,external_2013_2015,lower,2014-01-24 09:44:00-05:00,2014-01-24 10:31:00-05:00,3573.777407964286,3573.777407964286,3573.777407964286,10.25,15.375,15.375,15.375,0.0,0.0,,,missing_source_not_imputed,BE,BE,False,False,100,1.1,symmetric,0.0,0.0
1rr,operational_100r,OG_OPERATIONAL_100R,1.0,269_lower,2014-01-29,2014,external_2013_2015,lower,2014-01-29 09:37:00-05:00,2014-01-29 14:18:00-05:00,3459.257811292093,3459.257811292093,3459.257811292093,28.0,42.0,42.0,42.0,0.0,0.0,,,missing_source_not_imputed,BE,BE,False,False,100,1.1,symmetric,0.0,0.0
1rr,operational_100r,OG_OPERATIONAL_100R,1.0,270_upper,2014-01-30,2014,external_2013_2015,upper,2014-01-30 09:00:00-05:00,2014-01-30 10:42:00-05:00,3497.850988285444,3516.975988285444,3497.850988285444,12.75,19.125,19.125,19.125,-19.125,-19.125,,,missing_source_not_imputed,SL,SL,False,False,100,1.1,symmetric,-1.0,-1.0
1rr,operational_100r,OG_OPERATIONAL_100R,1.0,271_lower,2014-01-31,2014,external_2013_2015,lower,2014-01-31 06:38:00-05:00,2014-01-31 08:16:00-05:00,3485.585311726145,3485.585311726145,3485.585311726145,13.0,19.5,19.5,19.5,0.0,0.0,,,missing_source_not_imputed,BE,BE,False,False,100,1.1,symmetric,0.0,0.0
1rr,operational_100r,OG_OPERATIONAL_100R,1.0,274_upper,2014-02-06,2014,external_2013_2015,upper,2014-02-06 09:50:00-05:00,2014-02-06 15:00:00-05:00,3479.5140450584886,3495.75,3479.5140450584886,17.25,25.875,25.875,25.875,-16.23595494151141,-16.23595494151141,,,missing_source_not_imputed,cutoff,cutoff,False,False,100,1.1,symmetric,-0.6274765194787018,-0.6274765194787018
1rr,operational_100r,OG_OPERATIONAL_100R,1.0,276_upper,2014-02-07,2014,external_2013_2015,upper,2014-02-07 01:16:00-05:00,2014-02-07 02:18:00-05:00,3505.8198501239026,3500.9448501239026,3505.8198501239026,3.25,4.875,4.875,4.875,4.875,0.0,,,missing_source_not_imputed,TP,FLAT,False,True,100,1.1,symmetric,1.0,0.0
1rr,operational_100r,OG_OPERATIONAL_100R,1.0,268_upper,2014-02-10,2014,external_2013_2015,upper,2014-02-10 09:48:00-05:00,2014-02-10 10:09:00-05:00,3570.9858841927853,3563.8608841927853,3570.9858841927853,4.75,7.125,7.125,7.125,7.125,0.0,,,missing_source_not_imputed,TP,FLAT,False,True,100,1.1,symmetric,1.0,0.0
1rr,operational_100r,OG_OPERATIONAL_100R,1.0,280_lower,2014-02-13,2014,external_2013_2015,lower,2014-02-13 00:27:00-05:00,2014-02-13 03:02:00-05:00,3609.766440854684,3613.516440854684,3609.766440854684,2.5,3.75,3.75,3.75,3.75,3.75,,,missing_source_not_imputed,TP,TP,False,False,100,1.1,symmetric,1.0,1.0
1rr,operational_100r,OG_OPERATIONAL_100R,1.0,283_lower,2014-02-20,2014,external_2013_2015,lower,2014-02-19 20:48:00-05:00,2014-02-20 03:35:00-05:00,3643.8971333251393,3649.1471333251393,3643.8971333251393,3.5,5.25,5.25,5.25,5.25,5.25,,,missing_source_not_imputed,TP,TP,False,False,100,1.1,symmetric,1.0,1.0
1rr,operational_100r,OG_OPERATIONAL_100R,1.0,285_upper,2014-02-21,2014,external_2013_2015,upper,2014-02-20 21:52:00-05:00,2014-02-20 22:50:00-05:00,3680.2332161814174,3680.2332161814174,3680.2332161814174,2.5,3.75,3.75,3.75,-0.0,-0.0,,,missing_source_not_imputed,BE,BE,False,False,100,1.1,symmetric,-0.0,-0.0
1rr,operational_100r,OG_OPERATIONAL_100R,1.0,283_upper,2014-02-24,2014,external_2013_2015,upper,2014-02-24 09:50:00-05:00,2014-02-24 10:37:00-05:00,3688.4778666748607,3695.6028666748607,3688.4778666748607,4.75,7.125,7.125,7.125,-7.125,-7.125,,,missing_source_not_imputed,SL,SL,False,False,100,1.1,symmetric,-1.0,-1.0
1rr,operational_100r,OG_OPERATIONAL_100R,1.0,288_upper,2014-02-28,2014,external_2013_2015,upper,2014-02-28 09:39:00-05:00,2014-02-28 09:55:00-05:00,3709.011186233783,3715.011186233783,3709.011186233783,4.0,6.0,6.0,6.0,-6.0,-6.0,,,missing_source_not_imputed,SL,SL,False,False,100,1.1,symmetric,-1.0,-1.0
1rr,operational_100r,OG_OPERATIONAL_100R,1.0,288_lower,2014-03-03,2014,external_2013_2015,lower,2014-03-02 19:27:00-05:00,2014-03-03 15:00:00-05:00,3660.6138137662174,3667.5,3660.6138137662174,15.75,23.625,23.625,23.625,6.88618623378261,0.0,,,missing_source_not_imputed,cutoff,FLAT,False,True,100,1.1,symmetric,0.29147878238233266,0.0
1rr,operational_100r,OG_OPERATIONAL_100R,1.0,292_upper,2014-03-04,2014,external_2013_2015,upper,2014-03-04 01:04:00-05:00,2014-03-04 01:06:00-05:00,3690.0175498677954,3699.3925498677954,3690.0175498677954,6.25,9.375,9.375,9.375,-9.375,0.0,,,missing_source_not_imputed,SL,FLAT,False,True,100,1.1,symmetric,-1.0,0.0
