candidate_id,family,scale,gamma,a_tp_mult,b_sl_mult,qualifying_touches,executed,skipped_position_open,TP,SL,cutoff,win_rate,net_pts,avg_pnl,median_pnl,avg_R,median_R,PF_pts,PF_R,max_dd_pts,max_dd_R,yearly_json
simple|scale=S1_range30m|gamma=+0.00|a=1.00|b=2.00,simple,S1_range30m,0.0,1.0,2.0,3144,1999,1145,1077,474,448,0.6128064032016008,24.98,0.0125,11.75,-0.0318,0.4459,1.0005,0.894,-2993.35,-87.8984,"[{""year"": 2018, ""n"": 236, ""net_pts"": -1232.91, ""PF"": 0.6726, ""avg_R"": -0.0961}, {""year"": 2019, ""n"": 232, ""net_pts"": -543.4, ""PF"": 0.7902, ""avg_R"": -0.1381}, {""year"": 2020, ""n"": 233, ""net_pts"": 55.26, ""PF"": 1.0102, ""avg_R"": -0.0857}, {""year"": 2021, ""n"": 236, ""net_pts"": 987.16, ""PF"": 1.21, ""avg_R"": 0.0207}, {""year"": 2022, ""n"": 259, ""net_pts"": 581.32, ""PF"": 1.0703, ""avg_R"": 0.0193}, {""year"": 2023, ""n"": 234, ""net_pts"": -97.02, ""PF"": 0.9818, ""avg_R"": 0.0222}, {""year"": 2024, ""n"": 242, ""net_pts"": -2193.89, ""PF"": 0.7374, ""avg_R"": -0.105}, {""year"": 2025, ""n"": 227, ""net_pts"": 852.87, ""PF"": 1.1044, ""avg_R"": 0.0454}, {""year"": 2026, ""n"": 100, ""net_pts"": 1615.59, ""PF"": 1.4824, ""avg_R"": 0.1111}]"
simple|scale=S1_range30m|gamma=+0.00|a=1.25|b=0.50,simple,S1_range30m,0.0,1.25,0.5,3144,2427,717,558,1644,225,0.2950144210960033,-3452.0,-1.4223,-11.0,-0.1361,-1.0351,0.9166,0.8192,-3962.64,-345.2599,"[{""year"": 2018, ""n"": 298, ""net_pts"": -1045.94, ""PF"": 0.6482, ""avg_R"": -0.2316}, {""year"": 2019, ""n"": 274, ""net_pts"": -735.49, ""PF"": 0.6604, ""avg_R"": -0.426}, {""year"": 2020, ""n"": 283, ""net_pts"": -458.14, ""PF"": 0.902, ""avg_R"": -0.2566}, {""year"": 2021, ""n"": 282, ""net_pts"": 272.37, ""PF"": 1.0645, ""avg_R"": 0.0442}, {""year"": 2022, ""n"": 305, ""net_pts"": 281.4, ""PF"": 1.0426, ""avg_R"": 0.0147}, {""year"": 2023, ""n"": 287, ""net_pts"": 608.63, ""PF"": 1.1459, ""avg_R"": -0.0237}, {""year"": 2024, ""n"": 312, ""net_pts"": -1054.31, ""PF"": 0.8291, ""avg_R"": -0.2054}, {""year"": 2025, ""n"": 272, ""net_pts"": -1428.0, ""PF"": 0.8026, ""avg_R"": -0.0806}, {""year"": 2026, ""n"": 114, ""net_pts"": 107.49, ""PF"": 1.034, ""avg_R"": 0.0339}]"
simple|scale=S1_range30m|gamma=+0.00|a=1.25|b=0.75,simple,S1_range30m,0.0,1.25,0.75,3144,2280,864,686,1295,299,0.3815789473684211,-4159.61,-1.8244,-11.5,-0.0957,-1.0148,0.9129,0.8476,-5094.54,-243.2796,"[{""year"": 2018, ""n"": 285, ""net_pts"": -1079.25, ""PF"": 0.6897, ""avg_R"": -0.1633}, {""year"": 2019, ""n"": 260, ""net_pts"": -646.94, ""PF"": 0.7363, ""avg_R"": -0.2753}, {""year"": 2020, ""n"": 264, ""net_pts"": -1159.64, ""PF"": 0.7904, ""avg_R"": -0.2119}, {""year"": 2021, ""n"": 272, ""net_pts"": -51.14, ""PF"": 0.9902, ""avg_R"": -0.0133}, {""year"": 2022, ""n"": 288, ""net_pts"": 573.98, ""PF"": 1.0772, ""avg_R"": 0.0496}, {""year"": 2023, ""n"": 264, ""net_pts"": 319.24, ""PF"": 1.0678, ""avg_R"": 0.0178}, {""year"": 2024, ""n"": 287, ""net_pts"": -1802.88, ""PF"": 0.7564, ""avg_R"": -0.2404}, {""year"": 2025, ""n"": 254, ""net_pts"": -967.25, ""PF"": 0.8806, ""avg_R"": -0.0124}, {""year"": 2026, ""n"": 106, ""net_pts"": 654.29, ""PF"": 1.1895, ""avg_R"": 0.1202}]"
simple|scale=S1_range30m|gamma=+0.00|a=1.25|b=1.00,simple,S1_range30m,0.0,1.25,1.0,3144,2170,974,761,1045,364,0.4377880184331797,-4018.34,-1.8518,-10.5,-0.0809,-0.5847,0.9216,0.8503,-5292.95,-203.754,"[{""year"": 2018, ""n"": 266, ""net_pts"": -1317.2, ""PF"": 0.6489, ""avg_R"": -0.1427}, {""year"": 2019, ""n"": 250, ""net_pts"": -740.63, ""PF"": 0.7286, ""avg_R"": -0.2451}, {""year"": 2020, ""n"": 254, ""net_pts"": -782.65, ""PF"": 0.8652, ""avg_R"": -0.1693}, {""year"": 2021, ""n"": 258, ""net_pts"": 375.49, ""PF"": 1.0717, ""avg_R"": 0.0172}, {""year"": 2022, ""n"": 276, ""net_pts"": 598.56, ""PF"": 1.0745, ""avg_R"": 0.0324}, {""year"": 2023, ""n"": 251, ""net_pts"": 119.79, ""PF"": 1.0236, ""avg_R"": -0.0022}, {""year"": 2024, ""n"": 268, ""net_pts"": -1714.93, ""PF"": 0.7831, ""avg_R"": -0.1822}, {""year"": 2025, ""n"": 242, ""net_pts"": -1627.92, ""PF"": 0.8194, ""avg_R"": -0.0627}, {""year"": 2026, ""n"": 105, ""net_pts"": 1071.16, ""PF"": 1.2918, ""avg_R"": 0.1701}]"
simple|scale=S1_range30m|gamma=+0.00|a=1.25|b=1.25,simple,S1_range30m,0.0,1.25,1.25,3144,2101,1043,795,882,424,0.4721561161351737,-5778.06,-2.7501,-6.75,-0.0852,-0.1674,0.8933,0.8232,-6861.46,-204.5219,"[{""year"": 2018, ""n"": 252, ""net_pts"": -1466.98, ""PF"": 0.625, ""avg_R"": -0.1441}, {""year"": 2019, ""n"": 245, ""net_pts"": -465.2, ""PF"": 0.8182, ""avg_R"": -0.2092}, {""year"": 2020, ""n"": 244, ""net_pts"": -774.31, ""PF"": 0.8713, ""avg_R"": -0.1753}, {""year"": 2021, ""n"": 248, ""net_pts"": 284.16, ""PF"": 1.0518, ""avg_R"": 0.0073}, {""year"": 2022, ""n"": 269, ""net_pts"": -994.01, ""PF"": 0.8939, ""avg_R"": -0.0585}, {""year"": 2023, ""n"": 246, ""net_pts"": 51.57, ""PF"": 1.0096, ""avg_R"": 0.0266}, {""year"": 2024, ""n"": 259, ""net_pts"": -2202.88, ""PF"": 0.7354, ""avg_R"": -0.2052}, {""year"": 2025, ""n"": 235, ""net_pts"": -986.75, ""PF"": 0.8911, ""avg_R"": 0.0032}, {""year"": 2026, ""n"": 103, ""net_pts"": 776.34, ""PF"": 1.191, ""avg_R"": 0.1074}]"
simple|scale=S1_range30m|gamma=+0.00|a=1.25|b=1.50,simple,S1_range30m,0.0,1.25,1.5,3144,2046,1098,841,743,462,0.5078201368523949,-3828.52,-1.8712,2.3528,-0.0684,0.0357,0.9297,0.8394,-5637.15,-166.25,"[{""year"": 2018, ""n"": 246, ""net_pts"": -1573.42, ""PF"": 0.6229, ""avg_R"": -0.1076}, {""year"": 2019, ""n"": 239, ""net_pts"": -661.32, ""PF"": 0.7606, ""avg_R"": -0.2071}, {""year"": 2020, ""n"": 235, ""net_pts"": -925.58, ""PF"": 0.8496, ""avg_R"": -0.1808}, {""year"": 2021, ""n"": 242, ""net_pts"": 535.4, ""PF"": 1.1002, ""avg_R"": 0.0335}, {""year"": 2022, ""n"": 261, ""net_pts"": -55.43, ""PF"": 0.9938, ""avg_R"": -0.0286}, {""year"": 2023, ""n"": 239, ""net_pts"": -27.25, ""PF"": 0.9952, ""avg_R"": 0.0212}, {""year"": 2024, ""n"": 253, ""net_pts"": -2505.92, ""PF"": 0.7156, ""avg_R"": -0.1902}, {""year"": 2025, ""n"": 230, ""net_pts"": -44.52, ""PF"": 0.995, ""avg_R"": 0.0315}, {""year"": 2026, ""n"": 101, ""net_pts"": 1429.53, ""PF"": 1.3736, ""avg_R"": 0.1352}]"
simple|scale=S1_range30m|gamma=+0.00|a=1.25|b=1.75,simple,S1_range30m,0.0,1.25,1.75,3144,1989,1155,872,611,506,0.5359477124183006,-1733.72,-0.8717,7.75,-0.0513,0.1344,0.9676,0.864,-4283.84,-127.7768,"[{""year"": 2018, ""n"": 241, ""net_pts"": -1757.75, ""PF"": 0.5966, ""avg_R"": -0.1321}, {""year"": 2019, ""n"": 231, ""net_pts"": -716.12, ""PF"": 0.7454, ""avg_R"": -0.1997}, {""year"": 2020, ""n"": 227, ""net_pts"": -592.54, ""PF"": 0.9002, ""avg_R"": -0.1479}, {""year"": 2021, ""n"": 235, ""net_pts"": 653.43, ""PF"": 1.1259, ""avg_R"": 0.0423}, {""year"": 2022, ""n"": 255, ""net_pts"": 505.77, ""PF"": 1.0587, ""avg_R"": 0.0101}, {""year"": 2023, ""n"": 235, ""net_pts"": 326.84, ""PF"": 1.0593, ""avg_R"": 0.0563}, {""year"": 2024, ""n"": 242, ""net_pts"": -2447.65, ""PF"": 0.7189, ""avg_R"": -0.1532}, {""year"": 2025, ""n"": 224, ""net_pts"": 585.49, ""PF"": 1.0673, ""avg_R"": 0.0379}, {""year"": 2026, ""n"": 99, ""net_pts"": 1708.82, ""PF"": 1.4693, ""avg_R"": 0.1252}]"
simple|scale=S1_range30m|gamma=+0.00|a=1.25|b=2.00,simple,S1_range30m,0.0,1.25,2.0,3144,1949,1195,903,521,525,0.5633658286300667,-824.77,-0.4232,10.9014,-0.0384,0.24,0.9846,0.8864,-3994.14,-102.4156,"[{""year"": 2018, ""n"": 233, ""net_pts"": -1453.42, ""PF"": 0.6444, ""avg_R"": -0.0998}, {""year"": 2019, ""n"": 225, ""net_pts"": -729.7, ""PF"": 0.7456, ""avg_R"": -0.1617}, {""year"": 2020, ""n"": 223, ""net_pts"": -272.52, ""PF"": 0.9529, ""avg_R"": -0.1205}, {""year"": 2021, ""n"": 232, ""net_pts"": 671.34, ""PF"": 1.1287, ""avg_R"": 0.0351}, {""year"": 2022, ""n"": 252, ""net_pts"": 355.43, ""PF"": 1.0399, ""avg_R"": 0.0051}, {""year"": 2023, ""n"": 229, ""net_pts"": 396.3, ""PF"": 1.0715, ""avg_R"": 0.0504}, {""year"": 2024, ""n"": 237, ""net_pts"": -2688.25, ""PF"": 0.7022, ""avg_R"": -0.1366}, {""year"": 2025, ""n"": 219, ""net_pts"": 732.42, ""PF"": 1.0842, ""avg_R"": 0.0361}, {""year"": 2026, ""n"": 99, ""net_pts"": 2163.64, ""PF"": 1.6377, ""avg_R"": 0.1527}]"
simple|scale=S1_range30m|gamma=+0.00|a=1.50|b=0.50,simple,S1_range30m,0.0,1.5,0.5,3144,2420,724,474,1689,257,0.27396694214876033,-2840.76,-1.1739,-11.5,-0.1222,-1.037,0.9328,0.8425,-3573.64,-315.5629,"[{""year"": 2018, ""n"": 296, ""net_pts"": -979.18, ""PF"": 0.6738, ""avg_R"": -0.1802}, {""year"": 2019, ""n"": 274, ""net_pts"": -716.3, ""PF"": 0.6774, ""avg_R"": -0.4278}, {""year"": 2020, ""n"": 283, ""net_pts"": -298.99, ""PF"": 0.9376, ""avg_R"": -0.2747}, {""year"": 2021, ""n"": 280, ""net_pts"": 860.45, ""PF"": 1.2046, ""avg_R"": 0.0961}, {""year"": 2022, ""n"": 304, ""net_pts"": 512.59, ""PF"": 1.0764, ""avg_R"": 0.0452}, {""year"": 2023, ""n"": 287, ""net_pts"": 652.2, ""PF"": 1.1515, ""avg_R"": -0.0197}, {""year"": 2024, ""n"": 311, ""net_pts"": -992.59, ""PF"": 0.8401, ""avg_R"": -0.1915}, {""year"": 2025, ""n"": 271, ""net_pts"": -1749.92, ""PF"": 0.767, ""avg_R"": -0.1184}, {""year"": 2026, ""n"": 114, ""net_pts"": -129.01, ""PF"": 0.9613, ""avg_R"": 0.0821}]"
simple|scale=S1_range30m|gamma=+0.00|a=1.50|b=0.75,simple,S1_range30m,0.0,1.5,0.75,3144,2270,874,586,1343,341,0.35550660792951544,-3816.34,-1.6812,-12.5,-0.0857,-1.0175,0.9225,0.8689,-4423.24,-216.7506,"[{""year"": 2018, ""n"": 282, ""net_pts"": -1084.23, ""PF"": 0.6935, ""avg_R"": -0.1463}, {""year"": 2019, ""n"": 260, ""net_pts"": -547.5, ""PF"": 0.7832, ""avg_R"": -0.2703}, {""year"": 2020, ""n"": 264, ""net_pts"": -849.5, ""PF"": 0.8487, ""avg_R"": -0.1911}, {""year"": 2021, ""n"": 270, ""net_pts"": 502.29, ""PF"": 1.0954, ""avg_R"": 0.0323}, {""year"": 2022, ""n"": 287, ""net_pts"": 483.18, ""PF"": 1.0625, ""avg_R"": 0.0522}, {""year"": 2023, ""n"": 264, ""net_pts"": 399.2, ""PF"": 1.0819, ""avg_R"": 0.037}, {""year"": 2024, ""n"": 285, ""net_pts"": -1582.04, ""PF"": 0.7872, ""avg_R"": -0.2296}, {""year"": 2025, ""n"": 252, ""net_pts"": -1375.05, ""PF"": 0.8391, ""avg_R"": -0.0464}, {""year"": 2026, ""n"": 106, ""net_pts"": 237.31, ""PF"": 1.0636, ""avg_R"": 0.1043}]"
simple|scale=S1_range30m|gamma=+0.00|a=1.50|b=1.00,simple,S1_range30m,0.0,1.5,1.0,3144,2158,986,660,1090,408,0.40963855421686746,-3609.8,-1.6728,-12.375,-0.0724,-1.0048,0.9319,0.8723,-4567.18,-186.2303,"[{""year"": 2018, ""n"": 263, ""net_pts"": -1304.15, ""PF"": 0.6582, ""avg_R"": -0.1252}, {""year"": 2019, ""n"": 250, ""net_pts"": -646.39, ""PF"": 0.7712, ""avg_R"": -0.2412}, {""year"": 2020, ""n"": 254, ""net_pts"": -330.0, ""PF"": 0.9438, ""avg_R"": -0.1408}, {""year"": 2021, ""n"": 254, ""net_pts"": 724.39, ""PF"": 1.1358, ""avg_R"": 0.0456}, {""year"": 2022, ""n"": 274, ""net_pts"": 400.14, ""PF"": 1.0474, ""avg_R"": 0.0237}, {""year"": 2023, ""n"": 251, ""net_pts"": 244.59, ""PF"": 1.0464, ""avg_R"": 0.0133}, {""year"": 2024, ""n"": 267, ""net_pts"": -1374.37, ""PF"": 0.8277, ""avg_R"": -0.1682}, {""year"": 2025, ""n"": 240, ""net_pts"": -2090.89, ""PF"": 0.7813, ""avg_R"": -0.0935}, {""year"": 2026, ""n"": 105, ""net_pts"": 766.89, ""PF"": 1.1944, ""avg_R"": 0.1778}]"
simple|scale=S1_range30m|gamma=+0.00|a=1.50|b=1.25,simple,S1_range30m,0.0,1.5,1.25,3144,2088,1056,694,921,473,0.4444444444444444,-5397.72,-2.5851,-10.75,-0.0774,-0.3445,0.904,0.8474,-6343.6,-185.9826,"[{""year"": 2018, ""n"": 249, ""net_pts"": -1398.66, ""PF"": 0.6455, ""avg_R"": -0.1231}, {""year"": 2019, ""n"": 245, ""net_pts"": -344.35, ""PF"": 0.8704, ""avg_R"": -0.1977}, {""year"": 2020, ""n"": 244, ""net_pts"": -563.07, ""PF"": 0.9091, ""avg_R"": -0.1704}, {""year"": 2021, ""n"": 244, ""net_pts"": 693.92, ""PF"": 1.1243, ""avg_R"": 0.0395}, {""year"": 2022, ""n"": 267, ""net_pts"": -1004.48, ""PF"": 0.8964, ""avg_R"": -0.0545}, {""year"": 2023, ""n"": 246, ""net_pts"": 196.53, ""PF"": 1.0351, ""avg_R"": 0.043}, {""year"": 2024, ""n"": 258, ""net_pts"": -1797.7, ""PF"": 0.7863, ""avg_R"": -0.1955}, {""year"": 2025, ""n"": 233, ""net_pts"": -1669.94, ""PF"": 0.8288, ""avg_R"": -0.0337}, {""year"": 2026, ""n"": 102, ""net_pts"": 490.02, ""PF"": 1.1123, ""avg_R"": 0.114}]"
simple|scale=S1_range30m|gamma=+0.00|a=1.50|b=1.50,simple,S1_range30m,0.0,1.5,1.5,3144,2031,1113,742,780,509,0.48005908419497784,-3479.46,-1.7132,-4.9809,-0.0597,-0.0772,0.9388,0.8674,-4954.75,-147.8381,"[{""year"": 2018, ""n"": 243, ""net_pts"": -1480.85, ""PF"": 0.6478, ""avg_R"": -0.0849}, {""year"": 2019, ""n"": 238, ""net_pts"": -548.72, ""PF"": 0.8084, ""avg_R"": -0.1957}, {""year"": 2020, ""n"": 235, ""net_pts"": -545.84, ""PF"": 0.9128, ""avg_R"": -0.1609}, {""year"": 2021, ""n"": 237, ""net_pts"": 825.14, ""PF"": 1.1512, ""avg_R"": 0.0575}, {""year"": 2022, ""n"": 259, ""net_pts"": 34.34, ""PF"": 1.0037, ""avg_R"": -0.022}, {""year"": 2023, ""n"": 239, ""net_pts"": 171.1, ""PF"": 1.0292, ""avg_R"": 0.0384}, {""year"": 2024, ""n"": 252, ""net_pts"": -2122.45, ""PF"": 0.7647, ""avg_R"": -0.1831}, {""year"": 2025, ""n"": 228, ""net_pts"": -1013.39, ""PF"": 0.8963, ""avg_R"": -0.007}, {""year"": 2026, ""n"": 100, ""net_pts"": 1201.21, ""PF"": 1.2894, ""avg_R"": 0.1445}]"
simple|scale=S1_range30m|gamma=+0.00|a=1.50|b=1.75,simple,S1_range30m,0.0,1.5,1.75,3144,1970,1174,772,647,551,0.5081218274111675,-1309.93,-0.6649,2.075,-0.0443,0.0298,0.9766,0.8897,-3358.83,-109.8613,"[{""year"": 2018, ""n"": 238, ""net_pts"": -1677.97, ""PF"": 0.6187, ""avg_R"": -0.1177}, {""year"": 2019, ""n"": 230, ""net_pts"": -554.62, ""PF"": 0.8087, ""avg_R"": -0.1853}, {""year"": 2020, ""n"": 227, ""net_pts"": -301.96, ""PF"": 0.9505, ""avg_R"": -0.1365}, {""year"": 2021, ""n"": 232, ""net_pts"": 1027.44, ""PF"": 1.1926, ""avg_R"": 0.0642}, {""year"": 2022, ""n"": 253, ""net_pts"": 706.3, ""PF"": 1.0789, ""avg_R"": 0.019}, {""year"": 2023, ""n"": 233, ""net_pts"": 445.89, ""PF"": 1.0769, ""avg_R"": 0.0627}, {""year"": 2024, ""n"": 240, ""net_pts"": -2018.72, ""PF"": 0.7725, ""avg_R"": -0.1349}, {""year"": 2025, ""n"": 220, ""net_pts"": -506.56, ""PF"": 0.9481, ""avg_R"": -0.0025}, {""year"": 2026, ""n"": 97, ""net_pts"": 1570.29, ""PF"": 1.4032, ""avg_R"": 0.1344}]"
simple|scale=S1_range30m|gamma=+0.00|a=1.50|b=2.00,simple,S1_range30m,0.0,1.5,2.0,3144,1931,1213,804,558,569,0.5334023821853962,-650.05,-0.3366,7.4985,-0.0337,0.0853,0.9885,0.9073,-3346.21,-88.4451,"[{""year"": 2018, ""n"": 231, ""net_pts"": -1408.96, ""PF"": 0.6613, ""avg_R"": -0.0953}, {""year"": 2019, ""n"": 224, ""net_pts"": -535.58, ""PF"": 0.8195, ""avg_R"": -0.1454}, {""year"": 2020, ""n"": 223, ""net_pts"": -23.7, ""PF"": 0.996, ""avg_R"": -0.1158}, {""year"": 2021, ""n"": 229, ""net_pts"": 855.69, ""PF"": 1.156, ""avg_R"": 0.046}, {""year"": 2022, ""n"": 250, ""net_pts"": 563.7, ""PF"": 1.0607, ""avg_R"": 0.0134}, {""year"": 2023, ""n"": 226, ""net_pts"": 584.37, ""PF"": 1.1005, ""avg_R"": 0.0632}, {""year"": 2024, ""n"": 235, ""net_pts"": -2274.54, ""PF"": 0.7534, ""avg_R"": -0.1201}, {""year"": 2025, ""n"": 216, ""net_pts"": -328.96, ""PF"": 0.9664, ""avg_R"": 0.0036}, {""year"": 2026, ""n"": 97, ""net_pts"": 1917.92, ""PF"": 1.5149, ""avg_R"": 0.1508}]"
simple|scale=S1_range30m|gamma=+0.00|a=1.75|b=0.50,simple,S1_range30m,0.0,1.75,0.5,3144,2416,728,399,1733,284,0.2545529801324503,-3669.56,-1.5189,-12.0,-0.1298,-1.0392,0.915,0.8371,-4189.08,-338.5052,"[{""year"": 2018, ""n"": 296, ""net_pts"": -1008.99, ""PF"": 0.6697, ""avg_R"": -0.2175}, {""year"": 2019, ""n"": 274, ""net_pts"": -732.89, ""PF"": 0.6766, ""avg_R"": -0.4242}, {""year"": 2020, ""n"": 283, ""net_pts"": -86.84, ""PF"": 0.9822, ""avg_R"": -0.2417}, {""year"": 2021, ""n"": 279, ""net_pts"": 1012.67, ""PF"": 1.2384, ""avg_R"": 0.1363}, {""year"": 2022, ""n"": 304, ""net_pts"": 190.38, ""PF"": 1.0275, ""avg_R"": -0.0137}, {""year"": 2023, ""n"": 286, ""net_pts"": 223.77, ""PF"": 1.0509, ""avg_R"": -0.0904}, {""year"": 2024, ""n"": 310, ""net_pts"": -898.7, ""PF"": 0.8575, ""avg_R"": -0.1929}, {""year"": 2025, ""n"": 271, ""net_pts"": -2430.9, ""PF"": 0.687, ""avg_R"": -0.1091}, {""year"": 2026, ""n"": 113, ""net_pts"": 61.93, ""PF"": 1.0186, ""avg_R"": 0.148}]"
simple|scale=S1_range30m|gamma=+0.00|a=1.75|b=0.75,simple,S1_range30m,0.0,1.75,0.75,3144,2259,885,501,1383,375,0.3328906595838867,-4276.88,-1.8933,-13.5,-0.0875,-1.0197,0.9149,0.8707,-4771.66,-222.3733,"[{""year"": 2018, ""n"": 281, ""net_pts"": -1057.16, ""PF"": 0.7056, ""avg_R"": -0.1674}, {""year"": 2019, ""n"": 258, ""net_pts"": -674.6, ""PF"": 0.7415, ""avg_R"": -0.2893}, {""year"": 2020, ""n"": 263, ""net_pts"": -657.85, ""PF"": 0.8851, ""avg_R"": -0.1612}, {""year"": 2021, ""n"": 269, ""net_pts"": 616.09, ""PF"": 1.1151, ""avg_R"": 0.0473}, {""year"": 2022, ""n"": 287, ""net_pts"": 480.36, ""PF"": 1.0605, ""avg_R"": 0.0462}, {""year"": 2023, ""n"": 260, ""net_pts"": -15.14, ""PF"": 0.9969, ""avg_R"": -0.0157}, {""year"": 2024, ""n"": 284, ""net_pts"": -1523.59, ""PF"": 0.7986, ""avg_R"": -0.2316}, {""year"": 2025, ""n"": 252, ""net_pts"": -1645.94, ""PF"": 0.8126, ""avg_R"": -0.0103}, {""year"": 2026, ""n"": 105, ""net_pts"": 200.96, ""PF"": 1.0534, ""avg_R"": 0.1226}]"
simple|scale=S1_range30m|gamma=+0.00|a=1.75|b=1.00,simple,S1_range30m,0.0,1.75,1.0,3144,2144,1000,565,1132,447,0.38386194029850745,-4393.95,-2.0494,-13.75,-0.0778,-1.0089,0.9192,0.8686,-5154.91,-197.8532,"[{""year"": 2018, ""n"": 263, ""net_pts"": -1247.83, ""PF"": 0.6802, ""avg_R"": -0.1337}, {""year"": 2019, ""n"": 249, ""net_pts"": -678.49, ""PF"": 0.7677, ""avg_R"": -0.2324}, {""year"": 2020, ""n"": 251, ""net_pts"": -80.85, ""PF"": 0.9865, ""avg_R"": -0.1245}, {""year"": 2021, ""n"": 253, ""net_pts"": 634.44, ""PF"": 1.1146, ""avg_R"": 0.0406}, {""year"": 2022, ""n"": 272, ""net_pts"": 25.92, ""PF"": 1.0029, ""avg_R"": -0.0067}, {""year"": 2023, ""n"": 247, ""net_pts"": -260.89, ""PF"": 0.9516, ""avg_R"": -0.0468}, {""year"": 2024, ""n"": 266, ""net_pts"": -1231.08, ""PF"": 0.848, ""avg_R"": -0.1629}, {""year"": 2025, ""n"": 240, ""net_pts"": -2102.95, ""PF"": 0.7834, ""avg_R"": -0.0555}, {""year"": 2026, ""n"": 103, ""net_pts"": 547.79, ""PF"": 1.1347, ""avg_R"": 0.1681}]"
simple|scale=S1_range30m|gamma=+0.00|a=1.75|b=1.25,simple,S1_range30m,0.0,1.75,1.25,3144,2072,1072,603,958,511,0.4203667953667954,-6175.31,-2.9804,-13.0,-0.0775,-0.4932,0.8931,0.8539,-6820.41,-187.3084,"[{""year"": 2018, ""n"": 248, ""net_pts"": -1266.09, ""PF"": 0.6836, ""avg_R"": -0.1109}, {""year"": 2019, ""n"": 244, ""net_pts"": -295.77, ""PF"": 0.8925, ""avg_R"": -0.1744}, {""year"": 2020, ""n"": 241, ""net_pts"": -289.12, ""PF"": 0.9541, ""avg_R"": -0.1572}, {""year"": 2021, ""n"": 243, ""net_pts"": 469.16, ""PF"": 1.0796, ""avg_R"": 0.0257}, {""year"": 2022, ""n"": 265, ""net_pts"": -1406.95, ""PF"": 0.8606, ""avg_R"": -0.0777}, {""year"": 2023, ""n"": 241, ""net_pts"": -187.73, ""PF"": 0.9671, ""avg_R"": 0.0078}, {""year"": 2024, ""n"": 257, ""net_pts"": -1694.36, ""PF"": 0.803, ""avg_R"": -0.197}, {""year"": 2025, ""n"": 233, ""net_pts"": -1665.16, ""PF"": 0.832, ""avg_R"": 0.0024}, {""year"": 2026, ""n"": 100, ""net_pts"": 160.71, ""PF"": 1.0356, ""avg_R"": 0.0998}]"
simple|scale=S1_range30m|gamma=+0.00|a=1.75|b=1.50,simple,S1_range30m,0.0,1.75,1.5,3144,2018,1126,653,816,549,0.45589692765113976,-3882.41,-1.9239,-9.5627,-0.0575,-0.1982,0.9336,0.8783,-5397.29,-145.5381,"[{""year"": 2018, ""n"": 242, ""net_pts"": -1336.78, ""PF"": 0.687, ""avg_R"": -0.0708}, {""year"": 2019, ""n"": 237, ""net_pts"": -488.62, ""PF"": 0.8339, ""avg_R"": -0.1823}, {""year"": 2020, ""n"": 235, ""net_pts"": -389.57, ""PF"": 0.9402, ""avg_R"": -0.1495}, {""year"": 2021, ""n"": 236, ""net_pts"": 617.13, ""PF"": 1.1066, ""avg_R"": 0.0536}, {""year"": 2022, ""n"": 256, ""net_pts"": -0.01, ""PF"": 1.0, ""avg_R"": -0.0311}, {""year"": 2023, ""n"": 235, ""net_pts"": -189.66, ""PF"": 0.9685, ""avg_R"": 0.0096}, {""year"": 2024, ""n"": 251, ""net_pts"": -2124.68, ""PF"": 0.7706, ""avg_R"": -0.1889}, {""year"": 2025, ""n"": 228, ""net_pts"": -895.62, ""PF"": 0.9098, ""avg_R"": 0.0288}, {""year"": 2026, ""n"": 98, ""net_pts"": 925.39, ""PF"": 1.2135, ""avg_R"": 0.1368}]"
simple|scale=S1_range30m|gamma=+0.00|a=1.75|b=1.75,simple,S1_range30m,0.0,1.75,1.75,3144,1954,1190,680,683,591,0.48311156601842375,-1488.84,-0.7619,-4.0152,-0.0442,-0.053,0.9742,0.8959,-3573.85,-112.7948,"[{""year"": 2018, ""n"": 237, ""net_pts"": -1545.16, ""PF"": 0.655, ""avg_R"": -0.1099}, {""year"": 2019, ""n"": 229, ""net_pts"": -499.52, ""PF"": 0.8329, ""avg_R"": -0.174}, {""year"": 2020, ""n"": 225, ""net_pts"": -156.67, ""PF"": 0.9753, ""avg_R"": -0.1324}, {""year"": 2021, ""n"": 231, ""net_pts"": 784.68, ""PF"": 1.1372, ""avg_R"": 0.0596}, {""year"": 2022, ""n"": 250, ""net_pts"": 761.31, ""PF"": 1.0837, ""avg_R"": 0.0112}, {""year"": 2023, ""n"": 230, ""net_pts"": 86.57, ""PF"": 1.0144, ""avg_R"": 0.0375}, {""year"": 2024, ""n"": 238, ""net_pts"": -2122.95, ""PF"": 0.7686, ""avg_R"": -0.1512}, {""year"": 2025, ""n"": 220, ""net_pts"": -315.28, ""PF"": 0.9682, ""avg_R"": 0.0307}, {""year"": 2026, ""n"": 94, ""net_pts"": 1518.19, ""PF"": 1.379, ""avg_R"": 0.1427}]"
