level_id,level_index,level_session,created_at,expiry_at,sess_date,year,side,sign,level,touched_at,anchor,cutoff,entry_allowed,has_anchor,has_cutoff,pnl,exit,exit_time,tp_dist,sl_dist,variant
157:lower,157,2018-08-10,2018-08-10 10:30:00-04:00,2018-09-07 10:30:00-04:00,2018-08-15,2018,lower,1.0,7372.920652415312,2018-08-15 10:00:00-04:00,44.5,2018-08-15 15:00:00-04:00,True,True,True,-20.67065241531236,cutoff,2018-08-15 15:00:00-04:00,66.75,66.75,base_legacy_entrybar
161:lower,161,2018-08-16,2018-08-16 10:30:00-04:00,2018-09-13 10:30:00-04:00,2018-08-17,2018,lower,1.0,7360.173904777643,2018-08-17 08:08:00-04:00,10.25,2018-08-17 15:00:00-04:00,True,True,True,0.0,BE,2018-08-17 09:28:00-04:00,15.375,15.375,base_legacy_entrybar
164:lower,164,2018-08-21,2018-08-21 10:30:00-04:00,2018-09-18 10:30:00-04:00,2018-08-22,2018,lower,1.0,7352.896833553673,2018-08-21 19:14:00-04:00,18.5,2018-08-22 15:00:00-04:00,True,True,True,27.75,TP,2018-08-21 23:12:00-04:00,27.75,27.75,base_legacy_entrybar
165:upper,165,2018-08-22,2018-08-22 10:30:00-04:00,2018-09-19 10:30:00-04:00,2018-08-23,2018,upper,-1.0,7452.447510363063,2018-08-23 09:42:00-04:00,7.25,2018-08-23 15:00:00-04:00,True,True,True,-10.875,SL,2018-08-23 09:49:00-04:00,10.875,10.875,base_legacy_entrybar
160:upper,160,2018-08-15,2018-08-15 10:30:00-04:00,2018-09-12 10:30:00-04:00,2018-08-24,2018,upper,-1.0,7486.53136055269,2018-08-24 10:45:00-04:00,19.0,2018-08-24 15:00:00-04:00,True,True,True,-6.2186394473101245,cutoff,2018-08-24 15:00:00-04:00,28.5,28.5,base_legacy_entrybar
154:upper,154,2018-08-07,2018-08-07 10:30:00-04:00,2018-09-04 10:30:00-04:00,2018-08-27,2018,upper,-1.0,7522.8484656051105,2018-08-26 19:44:00-04:00,18.75,2018-08-27 15:00:00-04:00,True,True,True,-0.0,BE,2018-08-26 21:10:00-04:00,28.125,28.125,base_legacy_entrybar
156:upper,156,2018-08-09,2018-08-09 10:30:00-04:00,2018-09-06 10:30:00-04:00,2018-08-27,2018,upper,-1.0,7534.904976134861,2018-08-27 09:30:00-04:00,8.25,2018-08-27 15:00:00-04:00,True,True,True,12.375,TP,2018-08-27 09:38:00-04:00,12.375,12.375,base_legacy_entrybar
168:upper,168,2018-08-27,2018-08-27 10:30:00-04:00,2018-09-24 10:30:00-04:00,2018-08-29,2018,upper,-1.0,7599.9516883498845,2018-08-28 22:28:00-04:00,5.25,2018-08-29 15:00:00-04:00,True,True,True,-0.0,BE,2018-08-29 00:32:00-04:00,7.875,7.875,base_legacy_entrybar
169:upper,169,2018-08-28,2018-08-28 10:30:00-04:00,2018-09-25 10:30:00-04:00,2018-08-29,2018,upper,-1.0,7634.351839522623,2018-08-29 10:41:00-04:00,30.25,2018-08-29 15:00:00-04:00,True,True,True,-27.648160477377132,cutoff,2018-08-29 15:00:00-04:00,45.375,45.375,base_legacy_entrybar
173:lower,173,2018-09-03,2018-09-03 10:30:00-04:00,2018-10-01 10:30:00-04:00,2018-09-04,2018,lower,1.0,7633.061168833607,2018-09-04 07:41:00-04:00,14.5,2018-09-04 15:00:00-04:00,True,True,True,0.0,BE,2018-09-04 09:30:00-04:00,21.75,21.75,base_legacy_entrybar
171:lower,171,2018-08-30,2018-08-30 10:30:00-04:00,2018-09-27 10:30:00-04:00,2018-09-04,2018,lower,1.0,7604.500703523443,2018-09-04 09:39:00-04:00,9.5,2018-09-04 15:00:00-04:00,True,True,True,-14.25,SL,2018-09-04 09:42:00-04:00,14.25,14.25,base_legacy_entrybar
174:lower,174,2018-09-04,2018-09-04 10:30:00-04:00,2018-10-02 10:30:00-04:00,2018-09-05,2018,lower,1.0,7549.8898326392355,2018-09-05 10:01:00-04:00,69.5,2018-09-05 15:00:00-04:00,True,True,True,-12.389832639235465,cutoff,2018-09-05 15:00:00-04:00,104.25,104.25,base_legacy_entrybar
168:lower,168,2018-08-27,2018-08-27 10:30:00-04:00,2018-09-24 10:30:00-04:00,2018-09-06,2018,lower,1.0,7472.1733116501155,2018-09-06 10:12:00-04:00,55.25,2018-09-06 15:00:00-04:00,True,True,True,-26.923311650115465,cutoff,2018-09-06 15:00:00-04:00,82.875,82.875,base_legacy_entrybar
167:lower,167,2018-08-24,2018-08-24 10:30:00-04:00,2018-09-21 10:30:00-04:00,2018-09-07,2018,lower,1.0,7401.824362995334,2018-09-07 09:00:00-04:00,40.25,2018-09-07 15:00:00-04:00,True,True,True,60.375,TP,2018-09-07 09:53:00-04:00,60.375,60.375,base_legacy_entrybar
179:upper,179,2018-09-11,2018-09-11 10:30:00-04:00,2018-10-09 10:30:00-04:00,2018-09-12,2018,upper,-1.0,7527.395003291416,2018-09-12 03:47:00-04:00,7.0,2018-09-12 15:00:00-04:00,True,True,True,-10.5,SL,2018-09-12 04:00:00-04:00,10.5,10.5,base_legacy_entrybar
178:upper,178,2018-09-10,2018-09-10 10:30:00-04:00,2018-10-08 10:30:00-04:00,2018-09-13,2018,upper,-1.0,7547.622652900693,2018-09-13 09:32:00-04:00,20.5,2018-09-13 15:00:00-04:00,True,True,True,-30.75,SL,2018-09-13 09:45:00-04:00,30.75,30.75,base_legacy_entrybar
176:upper,176,2018-09-06,2018-09-06 10:30:00-04:00,2018-10-04 10:30:00-04:00,2018-09-14,2018,upper,-1.0,7612.28905045813,2018-09-14 02:26:00-04:00,38.5,2018-09-14 15:00:00-04:00,True,True,True,-0.0,BE,2018-09-14 03:13:00-04:00,57.75,57.75,base_legacy_entrybar
180:lower,180,2018-09-12,2018-09-12 10:30:00-04:00,2018-10-10 10:30:00-04:00,2018-09-18,2018,lower,1.0,7405.59195539579,2018-09-17 19:21:00-04:00,40.5,2018-09-18 15:00:00-04:00,True,True,True,0.0,BE,2018-09-17 20:17:00-04:00,60.75,60.75,base_legacy_entrybar
184:upper,184,2018-09-18,2018-09-18 10:30:00-04:00,2018-10-16 10:30:00-04:00,2018-09-20,2018,upper,-1.0,7584.795092564204,2018-09-20 09:43:00-04:00,21.5,2018-09-20 15:00:00-04:00,True,True,True,-22.454907435795576,cutoff,2018-09-20 15:00:00-04:00,32.25,32.25,base_legacy_entrybar
183:upper,183,2018-09-17,2018-09-17 10:30:00-04:00,2018-10-15 10:30:00-04:00,2018-09-21,2018,upper,-1.0,7631.354115860666,2018-09-21 02:47:00-04:00,8.75,2018-09-21 15:00:00-04:00,True,True,True,13.125,TP,2018-09-21 05:28:00-04:00,13.125,13.125,base_legacy_entrybar
186:lower,186,2018-09-20,2018-09-20 10:30:00-04:00,2018-10-18 10:30:00-04:00,2018-09-24,2018,lower,1.0,7499.12113621541,2018-09-24 09:31:00-04:00,9.25,2018-09-24 15:00:00-04:00,True,True,True,-13.875,SL,2018-09-24 09:32:00-04:00,13.875,13.875,base_legacy_entrybar
187:upper,187,2018-09-21,2018-09-21 10:30:00-04:00,2018-10-19 10:30:00-04:00,2018-10-01,2018,upper,-1.0,7688.758399715875,2018-09-30 19:08:00-04:00,16.0,2018-10-01 15:00:00-04:00,True,True,True,-0.0,BE,2018-09-30 20:14:00-04:00,24.0,24.0,base_legacy_entrybar
175:upper,175,2018-09-05,2018-09-05 10:30:00-04:00,2018-10-03 10:30:00-04:00,2018-10-01,2018,upper,-1.0,7702.894612183031,2018-09-30 22:17:00-04:00,8.0,2018-10-01 15:00:00-04:00,True,True,True,-12.0,SL,2018-10-01 03:48:00-04:00,12.0,12.0,base_legacy_entrybar
193:lower,193,2018-10-01,2018-10-01 10:30:00-04:00,2018-10-29 10:30:00-04:00,2018-10-02,2018,lower,1.0,7641.621028945046,2018-10-02 04:46:00-04:00,15.25,2018-10-02 15:00:00-04:00,True,True,True,22.875,TP,2018-10-02 09:30:00-04:00,22.875,22.875,base_legacy_entrybar
195:lower,195,2018-10-03,2018-10-03 10:30:00-04:00,2018-10-31 10:30:00-04:00,2018-10-04,2018,lower,1.0,7629.524241982807,2018-10-03 21:36:00-04:00,16.25,2018-10-04 15:00:00-04:00,True,True,True,-24.375,SL,2018-10-04 05:00:00-04:00,24.375,24.375,base_legacy_entrybar
198:lower,198,2018-10-08,2018-10-08 10:30:00-04:00,2018-11-05 10:30:00-05:00,2018-10-10,2018,lower,1.0,7286.224538054712,2018-10-10 09:50:00-04:00,23.5,2018-10-10 15:00:00-04:00,True,True,True,-35.25,SL,2018-10-10 09:57:00-04:00,35.25,35.25,base_legacy_entrybar
208:lower,208,2018-10-22,2018-10-22 10:30:00-04:00,2018-11-19 10:30:00-05:00,2018-10-23,2018,lower,1.0,7032.3496815496055,2018-10-23 05:17:00-04:00,17.5,2018-10-23 15:00:00-04:00,True,True,True,26.25,TP,2018-10-23 06:52:00-04:00,26.25,26.25,base_legacy_entrybar
203:lower,203,2018-10-15,2018-10-15 10:30:00-04:00,2018-11-12 10:30:00-05:00,2018-10-23,2018,lower,1.0,7000.761047057629,2018-10-23 09:30:00-04:00,20.5,2018-10-23 15:00:00-04:00,True,True,True,30.75,TP,2018-10-23 09:32:00-04:00,30.75,30.75,base_legacy_entrybar
211:lower,211,2018-10-25,2018-10-25 10:30:00-04:00,2018-11-22 10:30:00-05:00,2018-10-26,2018,lower,1.0,6762.610909414232,2018-10-26 05:25:00-04:00,37.25,2018-10-26 15:00:00-04:00,True,True,True,55.875,TP,2018-10-26 09:30:00-04:00,55.875,55.875,base_legacy_entrybar
214:upper,214,2018-10-30,2018-10-30 10:30:00-04:00,2018-11-27 10:30:00-05:00,2018-10-31,2018,upper,-1.0,6889.683844244571,2018-10-31 04:37:00-04:00,21.25,2018-10-31 15:00:00-04:00,True,True,True,-0.0,BE,2018-10-31 06:44:00-04:00,31.875,31.875,base_legacy_entrybar
215:upper,215,2018-10-31,2018-10-31 10:30:00-04:00,2018-11-28 10:30:00-05:00,2018-11-02,2018,upper,-1.0,7089.567462295751,2018-11-02 01:04:00-04:00,63.75,2018-11-02 15:00:00-04:00,True,True,True,95.625,TP,2018-11-02 10:29:00-04:00,95.625,95.625,base_legacy_entrybar
217:lower,217,2018-11-02,2018-11-02 10:30:00-04:00,2018-11-30 10:30:00-05:00,2018-11-05,2018,lower,1.0,6903.866612075746,2018-11-05 09:44:00-05:00,17.75,2018-11-05 15:00:00-05:00,True,True,True,-26.625,SL,2018-11-05 10:11:00-05:00,26.625,26.625,base_legacy_entrybar
218:upper,218,2018-11-05,2018-11-05 10:30:00-05:00,2018-12-03 10:30:00-05:00,2018-11-07,2018,upper,-1.0,7081.0047610942565,2018-11-07 03:20:00-05:00,22.0,2018-11-07 15:00:00-05:00,True,True,True,-33.0,SL,2018-11-07 04:37:00-05:00,33.0,33.0,base_legacy_entrybar
221:lower,221,2018-11-08,2018-11-08 10:30:00-05:00,2018-12-07 10:30:00-05:00,2018-11-09,2018,lower,1.0,7094.461029890275,2018-11-09 06:37:00-05:00,24.75,2018-11-09 15:00:00-05:00,True,True,True,0.0,BE,2018-11-09 09:35:00-05:00,37.125,37.125,base_legacy_entrybar
220:lower,220,2018-11-07,2018-11-07 10:30:00-05:00,2018-12-06 10:30:00-05:00,2018-11-12,2018,lower,1.0,6976.819470200613,2018-11-12 09:32:00-05:00,41.75,2018-11-12 15:00:00-05:00,True,True,True,-62.625,SL,2018-11-12 10:03:00-05:00,62.625,62.625,base_legacy_entrybar
215:lower,215,2018-10-31,2018-10-31 10:30:00-04:00,2018-11-28 10:30:00-05:00,2018-11-13,2018,lower,1.0,6812.432537704249,2018-11-12 19:44:00-05:00,21.75,2018-11-13 15:00:00-05:00,True,True,True,32.625,TP,2018-11-12 22:27:00-05:00,32.625,32.625,base_legacy_entrybar
227:lower,227,2018-11-16,2018-11-16 10:30:00-05:00,2018-12-17 10:30:00-05:00,2018-11-19,2018,lower,1.0,6729.6333303671845,2018-11-19 10:34:00-05:00,76.75,2018-11-19 15:00:00-05:00,True,True,True,0.0,BE,2018-11-19 11:25:00-05:00,115.125,115.125,base_legacy_entrybar
214:lower,214,2018-10-30,2018-10-30 10:30:00-04:00,2018-11-27 10:30:00-05:00,2018-11-20,2018,lower,1.0,6537.816155755429,2018-11-20 08:40:00-05:00,54.25,2018-11-20 15:00:00-05:00,True,True,True,-81.375,SL,2018-11-20 10:14:00-05:00,81.375,81.375,base_legacy_entrybar
229:upper,229,2018-11-20,2018-11-20 10:30:00-05:00,2018-12-19 10:30:00-05:00,2018-11-21,2018,upper,-1.0,6638.488855974993,2018-11-21 09:31:00-05:00,25.0,2018-11-21 15:00:00-05:00,True,True,True,37.5,TP,2018-11-21 09:41:00-05:00,37.5,37.5,base_legacy_entrybar
230:lower,230,2018-11-21,2018-11-21 10:30:00-05:00,2018-12-20 10:30:00-05:00,2018-11-23,2018,lower,1.0,6499.389445867615,2018-11-23 08:43:00-05:00,17.5,2018-11-23 15:00:00-05:00,True,True,True,26.25,TP,2018-11-23 09:01:00-05:00,26.25,26.25,base_legacy_entrybar
231:upper,231,2018-11-22,2018-11-22 10:30:00-05:00,2018-12-21 10:30:00-05:00,2018-11-26,2018,upper,-1.0,6623.8814122187305,2018-11-26 03:15:00-05:00,24.25,2018-11-26 15:00:00-05:00,True,True,True,-36.375,SL,2018-11-26 10:00:00-05:00,36.375,36.375,base_legacy_entrybar
233:upper,233,2018-11-26,2018-11-26 10:30:00-05:00,2018-12-26 10:30:00-05:00,2018-11-28,2018,upper,-1.0,6735.842929241806,2018-11-28 01:10:00-05:00,7.0,2018-11-28 15:00:00-05:00,True,True,True,10.5,TP,2018-11-28 03:00:00-05:00,10.5,10.5,base_legacy_entrybar
242:upper,242,2018-12-10,2018-12-10 10:30:00-05:00,2019-01-09 10:30:00-05:00,2018-12-11,2018,upper,-1.0,6741.269055832232,2018-12-11 05:53:00-05:00,29.5,2018-12-11 15:00:00-05:00,True,True,True,-44.25,SL,2018-12-11 08:26:00-05:00,44.25,44.25,base_legacy_entrybar
244:lower,244,2018-12-12,2018-12-12 10:30:00-05:00,2019-01-11 10:30:00-05:00,2018-12-14,2018,lower,1.0,6708.373377780335,2018-12-13 20:03:00-05:00,58.0,2018-12-14 15:00:00-05:00,True,True,True,-87.0,SL,2018-12-14 14:51:00-05:00,87.0,87.0,base_legacy_entrybar
234:lower,234,2018-11-27,2018-11-27 10:30:00-05:00,2018-12-27 10:30:00-05:00,2018-12-17,2018,lower,1.0,6528.160513975401,2018-12-17 09:53:00-05:00,28.5,2018-12-17 15:00:00-05:00,True,True,True,42.75,TP,2018-12-17 10:09:00-05:00,42.75,42.75,base_legacy_entrybar
254:upper,254,2018-12-27,2018-12-27 10:30:00-05:00,2019-01-25 10:30:00-05:00,2018-12-28,2018,upper,-1.0,6340.354224240451,2018-12-27 23:30:00-05:00,18.0,2018-12-28 15:00:00-05:00,True,True,True,27.0,TP,2018-12-28 00:48:00-05:00,27.0,27.0,base_legacy_entrybar
256:lower,256,2018-12-31,2018-12-31 10:30:00-05:00,2019-01-29 10:30:00-05:00,2019-01-02,2019,lower,1.0,6238.169923802291,2019-01-02 03:03:00-05:00,28.75,2019-01-02 15:00:00-05:00,True,True,True,-43.125,SL,2019-01-02 03:21:00-05:00,43.125,43.125,base_legacy_entrybar
250:upper,250,2018-12-20,2018-12-20 10:30:00-05:00,2019-01-21 10:30:00-05:00,2019-01-07,2019,upper,-1.0,6469.258199892534,2019-01-06 19:03:00-05:00,15.25,2019-01-07 15:00:00-05:00,True,True,True,-22.875,SL,2019-01-06 19:20:00-05:00,22.875,22.875,base_legacy_entrybar
265:upper,265,2019-01-14,2019-01-14 10:30:00-05:00,2019-02-11 10:30:00-05:00,2019-01-15,2019,upper,-1.0,6623.795237270195,2019-01-15 09:36:00-05:00,18.75,2019-01-15 15:00:00-05:00,True,True,True,-28.125,SL,2019-01-15 10:00:00-05:00,28.125,28.125,base_legacy_entrybar
247:upper,247,2018-12-17,2018-12-17 10:30:00-05:00,2019-01-16 10:30:00-05:00,2019-01-16,2019,upper,-1.0,6698.710922106751,2019-01-16 09:33:00-05:00,8.25,2019-01-16 15:00:00-05:00,True,True,True,-12.375,SL,2019-01-16 09:41:00-05:00,12.375,12.375,base_legacy_entrybar
267:lower,267,2019-01-16,2019-01-16 10:30:00-05:00,2019-02-13 10:30:00-05:00,2019-01-17,2019,lower,1.0,6615.187968301361,2019-01-17 03:16:00-05:00,19.0,2019-01-17 15:00:00-05:00,True,True,True,28.5,TP,2019-01-17 06:38:00-05:00,28.5,28.5,base_legacy_entrybar
267:upper,267,2019-01-16,2019-01-16 10:30:00-05:00,2019-02-13 10:30:00-05:00,2019-01-18,2019,upper,-1.0,6785.562031698639,2019-01-18 09:28:00-05:00,12.75,2019-01-18 15:00:00-05:00,True,True,True,19.125,TP,2019-01-18 09:32:00-05:00,19.125,19.125,base_legacy_entrybar
273:upper,273,2019-01-24,2019-01-24 10:30:00-05:00,2019-02-21 10:30:00-05:00,2019-01-25,2019,upper,-1.0,6774.122767182309,2019-01-25 10:02:00-05:00,30.75,2019-01-25 15:00:00-05:00,True,True,True,-13.127232817691038,cutoff,2019-01-25 15:00:00-05:00,46.125,46.125,base_legacy_entrybar
274:lower,274,2019-01-25,2019-01-25 10:30:00-05:00,2019-02-22 10:30:00-05:00,2019-01-28,2019,lower,1.0,6680.472121266195,2019-01-28 09:33:00-05:00,12.75,2019-01-28 15:00:00-05:00,True,True,True,-19.125,SL,2019-01-28 09:50:00-05:00,19.125,19.125,base_legacy_entrybar
276:lower,276,2019-01-29,2019-01-29 10:30:00-05:00,2019-02-26 10:30:00-05:00,2019-01-29,2019,lower,1.0,6621.250354668582,2019-01-29 10:57:00-05:00,43.5,2019-01-29 15:00:00-05:00,True,True,True,7.499645331417923,cutoff,2019-01-29 15:00:00-05:00,65.25,65.25,base_legacy_entrybar
282:lower,282,2019-02-06,2019-02-06 10:30:00-05:00,2019-03-06 10:30:00-05:00,2019-02-07,2019,lower,1.0,6927.889636332791,2019-02-07 09:30:00-05:00,15.5,2019-02-07 15:00:00-05:00,True,True,True,0.0,BE,2019-02-07 10:20:00-05:00,23.25,23.25,base_legacy_entrybar
283:upper,283,2019-02-07,2019-02-07 10:30:00-05:00,2019-03-07 10:30:00-05:00,2019-02-12,2019,upper,-1.0,7011.94860488138,2019-02-12 10:58:00-05:00,34.5,2019-02-12 15:00:00-05:00,True,True,True,-5.3013951186203485,cutoff,2019-02-12 15:00:00-05:00,51.75,51.75,base_legacy_entrybar
286:upper,286,2019-02-12,2019-02-12 10:30:00-05:00,2019-03-12 10:30:00-04:00,2019-02-13,2019,upper,-1.0,7043.27827199871,2019-02-12 19:12:00-05:00,13.5,2019-02-13 15:00:00-05:00,True,True,True,-0.0,BE,2019-02-12 20:01:00-05:00,20.25,20.25,base_legacy_entrybar
281:upper,281,2019-02-05,2019-02-05 10:30:00-05:00,2019-03-05 10:30:00-05:00,2019-02-13,2019,upper,-1.0,7058.524825242923,2019-02-13 01:18:00-05:00,8.25,2019-02-13 15:00:00-05:00,True,True,True,12.375,TP,2019-02-13 03:58:00-05:00,12.375,12.375,base_legacy_entrybar
287:lower,287,2019-02-13,2019-02-13 10:30:00-05:00,2019-03-13 10:30:00-04:00,2019-02-14,2019,lower,1.0,6981.2659991287555,2019-02-14 09:31:00-05:00,58.0,2019-02-14 15:00:00-05:00,True,True,True,54.73400087124446,cutoff,2019-02-14 15:00:00-05:00,87.0,87.0,base_legacy_entrybar
288:upper,288,2019-02-14,2019-02-14 10:30:00-05:00,2019-03-14 10:30:00-04:00,2019-02-15,2019,upper,-1.0,7071.945814887033,2019-02-15 09:28:00-05:00,27.5,2019-02-15 15:00:00-05:00,True,True,True,-0.0,BE,2019-02-15 10:41:00-05:00,41.25,41.25,base_legacy_entrybar
282:upper,282,2019-02-06,2019-02-06 10:30:00-05:00,2019-03-06 10:30:00-05:00,2019-02-20,2019,upper,-1.0,7103.860363667209,2019-02-20 10:40:00-05:00,21.75,2019-02-20 15:00:00-05:00,True,True,True,32.625,TP,2019-02-20 12:22:00-05:00,32.625,32.625,base_legacy_entrybar
290:upper,290,2019-02-18,2019-02-18 10:30:00-05:00,2019-03-18 10:30:00-04:00,2019-02-21,2019,upper,-1.0,7110.376430518732,2019-02-20 22:40:00-05:00,29.0,2019-02-21 15:00:00-05:00,True,True,True,43.5,TP,2019-02-21 07:31:00-05:00,43.5,43.5,base_legacy_entrybar
290:lower,290,2019-02-18,2019-02-18 10:30:00-05:00,2019-03-18 10:30:00-04:00,2019-02-21,2019,lower,1.0,7026.498569481268,2019-02-21 09:45:00-05:00,20.75,2019-02-21 15:00:00-05:00,True,True,True,31.125,TP,2019-02-21 11:58:00-05:00,31.125,31.125,base_legacy_entrybar
292:upper,292,2019-02-20,2019-02-20 10:30:00-05:00,2019-03-20 10:30:00-04:00,2019-02-25,2019,upper,-1.0,7137.312499692195,2019-02-25 06:24:00-05:00,10.75,2019-02-25 15:00:00-05:00,True,True,True,-0.0,BE,2019-02-25 07:54:00-05:00,16.125,16.125,base_legacy_entrybar
289:upper,289,2019-02-15,2019-02-15 10:30:00-05:00,2019-03-15 10:30:00-04:00,2019-02-25,2019,upper,-1.0,7144.790488080103,2019-02-25 08:47:00-05:00,8.25,2019-02-25 15:00:00-05:00,True,True,True,-12.375,SL,2019-02-25 09:35:00-05:00,12.375,12.375,base_legacy_entrybar
295:lower,295,2019-02-25,2019-02-25 10:30:00-05:00,2019-03-25 10:30:00-04:00,2019-02-26,2019,lower,1.0,7101.039941058964,2019-02-25 20:28:00-05:00,11.75,2019-02-26 15:00:00-05:00,True,True,True,-17.625,SL,2019-02-25 21:27:00-05:00,17.625,17.625,base_legacy_entrybar
302:lower,302,2019-03-06,2019-03-06 10:30:00-05:00,2019-04-03 10:30:00-04:00,2019-03-07,2019,lower,1.0,7097.747854027111,2019-03-06 19:05:00-05:00,35.75,2019-03-07 15:00:00-05:00,True,True,True,0.0,BE,2019-03-06 19:56:00-05:00,53.625,53.625,base_legacy_entrybar
301:lower,301,2019-03-05,2019-03-05 10:30:00-05:00,2019-04-02 10:30:00-04:00,2019-03-07,2019,lower,1.0,7088.7027966258065,2019-03-07 02:04:00-05:00,5.0,2019-03-07 15:00:00-05:00,True,True,True,7.5,TP,2019-03-07 05:59:00-05:00,7.5,7.5,base_legacy_entrybar
296:lower,296,2019-02-26,2019-02-26 10:30:00-05:00,2019-03-26 10:30:00-04:00,2019-03-07,2019,lower,1.0,7038.961093836613,2019-03-07 09:52:00-05:00,21.25,2019-03-07 15:00:00-05:00,True,True,True,31.875,TP,2019-03-07 11:34:00-05:00,31.875,31.875,base_legacy_entrybar
297:lower,297,2019-02-27,2019-02-27 10:30:00-05:00,2019-03-27 10:30:00-04:00,2019-03-08,2019,lower,1.0,7001.408073618603,2019-03-08 01:15:00-05:00,38.75,2019-03-08 15:00:00-05:00,True,True,True,-58.125,SL,2019-03-08 09:07:00-05:00,58.125,58.125,base_legacy_entrybar
306:upper,306,2019-03-12,2019-03-12 10:30:00-04:00,2019-04-09 10:30:00-04:00,2019-03-13,2019,upper,-1.0,7262.804382013026,2019-03-13 08:00:00-04:00,39.25,2019-03-13 15:00:00-04:00,True,True,True,-0.0,BE,2019-03-13 09:12:00-04:00,58.875,58.875,base_legacy_entrybar
308:upper,308,2019-03-14,2019-03-14 10:30:00-04:00,2019-04-11 10:30:00-04:00,2019-03-15,2019,upper,-1.0,7332.254555376385,2019-03-15 09:56:00-04:00,17.5,2019-03-15 15:00:00-04:00,True,True,True,-0.0,BE,2019-03-15 11:16:00-04:00,26.25,26.25,base_legacy_entrybar
309:upper,309,2019-03-15,2019-03-15 10:30:00-04:00,2019-04-12 10:30:00-04:00,2019-03-18,2019,upper,-1.0,7364.223578148492,2019-03-18 09:58:00-04:00,11.0,2019-03-18 15:00:00-04:00,True,True,True,16.5,TP,2019-03-18 11:23:00-04:00,16.5,16.5,base_legacy_entrybar
311:lower,311,2019-03-19,2019-03-19 10:30:00-04:00,2019-04-16 10:30:00-04:00,2019-03-25,2019,lower,1.0,7337.82254636648,2019-03-24 20:24:00-04:00,10.0,2019-03-25 15:00:00-04:00,True,True,True,-15.0,SL,2019-03-24 20:37:00-04:00,15.0,15.0,base_legacy_entrybar
315:upper,315,2019-03-25,2019-03-25 10:30:00-04:00,2019-04-23 10:30:00-04:00,2019-03-26,2019,upper,-1.0,7433.512851730817,2019-03-26 09:57:00-04:00,16.0,2019-03-26 15:00:00-04:00,True,True,True,24.0,TP,2019-03-26 10:32:00-04:00,24.0,24.0,base_legacy_entrybar
317:upper,317,2019-03-27,2019-03-27 10:30:00-04:00,2019-04-25 10:30:00-04:00,2019-04-01,2019,upper,-1.0,7455.804037375222,2019-03-31 19:05:00-04:00,26.0,2019-04-01 15:00:00-04:00,True,True,True,-0.0,BE,2019-03-31 19:53:00-04:00,39.0,39.0,base_legacy_entrybar
321:upper,321,2019-04-02,2019-04-02 10:30:00-04:00,2019-05-01 10:30:00-04:00,2019-04-03,2019,upper,-1.0,7556.688231456711,2019-04-02 21:45:00-04:00,41.5,2019-04-03 15:00:00-04:00,True,True,True,-7.811768543288963,cutoff,2019-04-03 15:00:00-04:00,62.25,62.25,base_legacy_entrybar
326:upper,326,2019-04-09,2019-04-09 10:30:00-04:00,2019-05-08 10:30:00-04:00,2019-04-11,2019,upper,-1.0,7658.0460071098805,2019-04-10 19:42:00-04:00,6.75,2019-04-11 15:00:00-04:00,True,True,True,-0.0,BE,2019-04-10 21:31:00-04:00,10.125,10.125,base_legacy_entrybar
329:lower,329,2019-04-12,2019-04-12 10:30:00-04:00,2019-05-13 10:30:00-04:00,2019-04-15,2019,lower,1.0,7599.4532325090695,2019-04-15 10:43:00-04:00,19.5,2019-04-15 15:00:00-04:00,True,True,True,29.25,TP,2019-04-15 11:29:00-04:00,29.25,29.25,base_legacy_entrybar
328:upper,328,2019-04-11,2019-04-11 10:30:00-04:00,2019-05-10 10:30:00-04:00,2019-04-17,2019,upper,-1.0,7699.333072790703,2019-04-16 21:59:00-04:00,16.25,2019-04-17 15:00:00-04:00,True,True,True,-0.0,BE,2019-04-17 05:35:00-04:00,24.375,24.375,base_legacy_entrybar
330:upper,330,2019-04-15,2019-04-15 10:30:00-04:00,2019-05-14 10:30:00-04:00,2019-04-17,2019,upper,-1.0,7708.943373859822,2019-04-17 08:03:00-04:00,8.75,2019-04-17 15:00:00-04:00,True,True,True,-13.125,SL,2019-04-17 08:46:00-04:00,13.125,13.125,base_legacy_entrybar
333:upper,333,2019-04-18,2019-04-18 10:30:00-04:00,2019-05-17 10:30:00-04:00,2019-04-23,2019,upper,-1.0,7772.171559230863,2019-04-23 09:44:00-04:00,9.5,2019-04-23 15:00:00-04:00,True,True,True,-14.25,SL,2019-04-23 10:03:00-04:00,14.25,14.25,base_legacy_entrybar
336:lower,336,2019-04-24,2019-04-24 10:30:00-04:00,2019-05-22 10:30:00-04:00,2019-04-26,2019,lower,1.0,7773.931429214922,2019-04-26 09:43:00-04:00,38.5,2019-04-26 15:00:00-04:00,True,True,True,48.81857078507801,cutoff,2019-04-26 15:00:00-04:00,57.75,57.75,base_legacy_entrybar
339:lower,339,2019-04-29,2019-04-29 10:30:00-04:00,2019-05-27 10:30:00-04:00,2019-04-30,2019,lower,1.0,7787.768622292595,2019-04-29 21:00:00-04:00,9.75,2019-04-30 15:00:00-04:00,True,True,True,14.625,TP,2019-04-30 03:01:00-04:00,14.625,14.625,base_legacy_entrybar
