level_id,hmm3_state,hmm3_prob
1503_upper,HIGH_VOL,0.9002384516175682
1504_upper,MID_VOL,0.5728760703605965
1505_upper,HIGH_VOL,0.9999999999981743
1510_upper,MID_VOL,0.7492841942100886
1511_upper,LOW_VOL,0.5785329625166701
1514_upper,HIGH_VOL,1.0
1514_lower,HIGH_VOL,1.0
1515_lower,HIGH_VOL,1.0
1516_upper,HIGH_VOL,1.0
1516_lower,HIGH_VOL,0.9999999999992264
1517_upper,LOW_VOL,0.5981249832601584
1518_upper,LOW_VOL,0.8657345107606179
1518_lower,LOW_VOL,0.591273359115793
1519_upper,LOW_VOL,0.8657345107606179
1519_lower,HIGH_VOL,1.0
1520_upper,LOW_VOL,0.970787040369479
1521_upper,LOW_VOL,0.6893345734237621
1521_lower,HIGH_VOL,0.9999882933925479
1522_upper,HIGH_VOL,0.9983557937747608
1522_lower,HIGH_VOL,1.0
1523_upper,LOW_VOL,0.5981249832601584
1523_lower,HIGH_VOL,0.9999999999967971
1524_upper,HIGH_VOL,1.0
1524_lower,HIGH_VOL,1.0
1525_upper,HIGH_VOL,0.9999975443741873
1526_upper,MID_VOL,0.9834657513733561
1527_upper,LOW_VOL,0.5981249832601584
1528_upper,HIGH_VOL,1.0
1529_upper,LOW_VOL,0.5981249832601584
1530_upper,LOW_VOL,0.5371360209386312
1533_upper,MID_VOL,0.6036114429447142
1535_upper,LOW_VOL,0.5164474835092698
1537_upper,MID_VOL,0.5246386827432512
1539_upper,LOW_VOL,0.7235949547529759
1540_upper,LOW_VOL,0.5200390468826622
1542_lower,HIGH_VOL,0.9999999999999984
2052_upper,MID_VOL,0.953372469598116
2053_lower,HIGH_VOL,1.0
2058_lower,HIGH_VOL,1.0
2059_lower,HIGH_VOL,0.9999991032164661
2060_lower,HIGH_VOL,0.9989556971545712
2061_lower,MID_VOL,0.433292902708616
2062_upper,HIGH_VOL,1.0
2062_lower,HIGH_VOL,1.0
2063_lower,MID_VOL,0.6323700850245134
2064_lower,MID_VOL,0.433292902708616
2065_lower,HIGH_VOL,1.0
2066_upper,LOW_VOL,0.5430242354465836
2066_lower,HIGH_VOL,1.0
2067_upper,HIGH_VOL,0.9997069500077566
2067_lower,HIGH_VOL,0.9998787177792162
2068_upper,MID_VOL,0.7737935094375551
2068_lower,HIGH_VOL,1.0
2069_upper,MID_VOL,0.7737935094375551
