level_id,level_index,level_session,created_at,expiry_at,sess_date,year,side,sign,level,touched_at,anchor,cutoff,entry_allowed,has_anchor,has_cutoff,pnl,exit,exit_time,tp_dist,sl_dist,variant,norm_level_id,physical_touch,identity
1684:lower,1684,2024-07-17,2024-07-17 10:30:00-04:00,2024-08-14 10:30:00-04:00,2024-07-18,2024,lower,1.0,19956.62531162463,2024-07-18 10:35:00-04:00,142.75,2024-07-18 15:00:00-04:00,True,True,True,-93.37531162462984,cutoff,2024-07-18 15:00:00-04:00,200.0,200.0,base_legacy_entrybar,1684_lower,2024-07-18 14:35:00+00:00,1684_lower|lower|2024-07-18 14:35:00+00:00
1669:lower,1669,2024-06-26,2024-06-26 10:30:00-04:00,2024-07-24 10:30:00-04:00,2024-07-19,2024,lower,1.0,19756.5900361896,2024-07-19 03:44:00-04:00,81.75,2024-07-19 15:00:00-04:00,True,True,True,122.625,TP,2024-07-19 06:04:00-04:00,122.625,122.625,base_legacy_entrybar,1669_lower,2024-07-19 07:44:00+00:00,1669_lower|lower|2024-07-19 07:44:00+00:00
1688:lower,1688,2024-07-23,2024-07-23 10:30:00-04:00,2024-08-20 10:30:00-04:00,2024-07-24,2024,lower,1.0,19747.333224551483,2024-07-24 00:20:00-04:00,29.5,2024-07-24 15:00:00-04:00,True,True,True,-44.25,SL,2024-07-24 04:18:00-04:00,44.25,44.25,base_legacy_entrybar,1688_lower,2024-07-24 04:20:00+00:00,1688_lower|lower|2024-07-24 04:20:00+00:00
1691:upper,1691,2024-07-26,2024-07-26 10:30:00-04:00,2024-08-23 10:30:00-04:00,2024-07-31,2024,upper,-1.0,19417.278253940567,2024-07-31 10:01:00-04:00,103.75,2024-07-31 15:00:00-04:00,True,True,True,-140.97174605943292,cutoff,2024-07-31 15:00:00-04:00,155.625,155.625,base_legacy_entrybar,1691_upper,2024-07-31 14:01:00+00:00,1691_upper|upper|2024-07-31 14:01:00+00:00
1694:upper,1694,2024-07-31,2024-07-31 10:30:00-04:00,2024-08-28 10:30:00-04:00,2024-08-01,2024,upper,-1.0,19669.08822149362,2024-07-31 19:16:00-04:00,62.0,2024-08-01 15:00:00-04:00,True,True,True,93.0,TP,2024-08-01 04:08:00-04:00,93.0,93.0,base_legacy_entrybar,1694_upper,2024-07-31 23:16:00+00:00,1694_upper|upper|2024-07-31 23:16:00+00:00
1690:lower,1690,2024-07-25,2024-07-25 10:30:00-04:00,2024-08-22 10:30:00-04:00,2024-08-02,2024,lower,1.0,18719.653445721407,2024-08-01 22:22:00-04:00,53.0,2024-08-02 15:00:00-04:00,True,True,True,79.5,TP,2024-08-01 23:32:00-04:00,79.5,79.5,base_legacy_entrybar,1690_lower,2024-08-02 02:22:00+00:00,1690_lower|lower|2024-08-02 02:22:00+00:00
1696:lower,1696,2024-08-02,2024-08-02 10:30:00-04:00,2024-08-30 10:30:00-04:00,2024-08-05,2024,lower,1.0,18164.805856265015,2024-08-04 20:52:00-04:00,144.25,2024-08-05 15:00:00-04:00,True,True,True,-200.0,SL,2024-08-05 00:36:00-04:00,200.0,200.0,base_legacy_entrybar,1696_lower,2024-08-05 00:52:00+00:00,1696_lower|lower|2024-08-05 00:52:00+00:00
1697:upper,1697,2024-08-05,2024-08-05 10:30:00-04:00,2024-09-02 10:30:00-04:00,2024-08-06,2024,upper,-1.0,18314.59494601252,2024-08-05 20:48:00-04:00,93.25,2024-08-06 15:00:00-04:00,True,True,True,139.875,TP,2024-08-06 04:13:00-04:00,139.875,139.875,base_legacy_entrybar,1697_upper,2024-08-06 00:48:00+00:00,1697_upper|upper|2024-08-06 00:48:00+00:00
1698:upper,1698,2024-08-06,2024-08-06 10:30:00-04:00,2024-09-03 10:30:00-04:00,2024-08-07,2024,upper,-1.0,18519.82576537015,2024-08-07 09:32:00-04:00,68.5,2024-08-07 15:00:00-04:00,True,True,True,102.75,TP,2024-08-07 10:28:00-04:00,102.75,102.75,base_legacy_entrybar,1698_upper,2024-08-07 13:32:00+00:00,1698_upper|upper|2024-08-07 13:32:00+00:00
1701:upper,1701,2024-08-09,2024-08-09 10:30:00-04:00,2024-09-06 10:30:00-04:00,2024-08-13,2024,upper,-1.0,18769.267023665285,2024-08-13 03:06:00-04:00,56.25,2024-08-13 15:00:00-04:00,True,True,True,84.375,TP,2024-08-13 06:27:00-04:00,84.375,84.375,base_legacy_entrybar,1701_upper,2024-08-13 07:06:00+00:00,1701_upper|upper|2024-08-13 07:06:00+00:00
1704:upper,1704,2024-08-14,2024-08-14 10:30:00-04:00,2024-09-11 10:30:00-04:00,2024-08-15,2024,upper,-1.0,19420.629424864208,2024-08-15 09:52:00-04:00,233.25,2024-08-15 15:00:00-04:00,True,True,True,-145.87057513579202,cutoff,2024-08-15 15:00:00-04:00,200.0,200.0,base_legacy_entrybar,1704_upper,2024-08-15 13:52:00+00:00,1704_upper|upper|2024-08-15 13:52:00+00:00
1705:upper,1705,2024-08-15,2024-08-15 10:30:00-04:00,2024-09-12 10:30:00-04:00,2024-08-16,2024,upper,-1.0,19643.32445003435,2024-08-15 22:19:00-04:00,36.5,2024-08-16 15:00:00-04:00,True,True,True,-0.0,BE,2024-08-15 23:40:00-04:00,54.75,54.75,base_legacy_entrybar,1705_upper,2024-08-16 02:19:00+00:00,1705_upper|upper|2024-08-16 02:19:00+00:00
1711:lower,1711,2024-08-23,2024-08-23 10:30:00-04:00,2024-09-20 10:30:00-04:00,2024-08-27,2024,lower,1.0,19470.180575569306,2024-08-27 09:38:00-04:00,94.0,2024-08-27 15:00:00-04:00,True,True,True,141.0,TP,2024-08-27 10:24:00-04:00,141.0,141.0,base_legacy_entrybar,1711_lower,2024-08-27 13:38:00+00:00,1711_lower|lower|2024-08-27 13:38:00+00:00
1717:lower,1717,2024-09-02,2024-09-02 10:30:00-04:00,2024-09-30 10:30:00-04:00,2024-09-03,2024,lower,1.0,19440.876008721498,2024-09-03 09:31:00-04:00,45.5,2024-09-03 15:00:00-04:00,True,True,True,-68.25,SL,2024-09-03 09:40:00-04:00,68.25,68.25,base_legacy_entrybar,1717_lower,2024-09-03 13:31:00+00:00,1717_lower|lower|2024-09-03 13:31:00+00:00
1704:lower,1704,2024-08-14,2024-08-14 10:30:00-04:00,2024-09-11 10:30:00-04:00,2024-09-06,2024,lower,1.0,18787.370575135792,2024-09-06 03:14:00-04:00,58.25,2024-09-06 15:00:00-04:00,True,True,True,87.375,TP,2024-09-06 08:30:00-04:00,87.375,87.375,base_legacy_entrybar,1704_lower,2024-09-06 07:14:00+00:00,1704_lower|lower|2024-09-06 07:14:00+00:00
1719:lower,1719,2024-09-04,2024-09-04 10:30:00-04:00,2024-10-02 10:30:00-04:00,2024-09-06,2024,lower,1.0,18605.78967459617,2024-09-06 10:35:00-04:00,230.75,2024-09-06 15:00:00-04:00,True,True,True,-117.0396745961698,cutoff,2024-09-06 15:00:00-04:00,200.0,200.0,base_legacy_entrybar,1719_lower,2024-09-06 14:35:00+00:00,1719_lower|lower|2024-09-06 14:35:00+00:00
1722:upper,1722,2024-09-09,2024-09-09 10:30:00-04:00,2024-10-07 10:30:00-04:00,2024-09-11,2024,upper,-1.0,18916.42852213519,2024-09-11 09:21:00-04:00,144.75,2024-09-11 15:00:00-04:00,True,True,True,200.0,TP,2024-09-11 10:14:00-04:00,200.0,200.0,base_legacy_entrybar,1722_upper,2024-09-11 13:21:00+00:00,1722_upper|upper|2024-09-11 13:21:00+00:00
1720:upper,1720,2024-09-05,2024-09-05 10:30:00-04:00,2024-10-03 10:30:00-04:00,2024-09-12,2024,upper,-1.0,19315.447828247725,2024-09-11 19:24:00-04:00,23.5,2024-09-12 15:00:00-04:00,True,True,True,35.25,TP,2024-09-11 19:25:00-04:00,35.25,35.25,base_legacy_entrybar,1720_upper,2024-09-11 23:24:00+00:00,1720_upper|upper|2024-09-11 23:24:00+00:00
1716:upper,1716,2024-08-30,2024-08-30 10:30:00-04:00,2024-09-27 10:30:00-04:00,2024-09-17,2024,upper,-1.0,19794.106040363484,2024-09-17 07:52:00-04:00,36.75,2024-09-17 15:00:00-04:00,True,True,True,55.125,TP,2024-09-17 07:53:00-04:00,55.125,55.125,base_legacy_entrybar,1716_upper,2024-09-17 11:52:00+00:00,1716_upper|upper|2024-09-17 11:52:00+00:00
1713:upper,1713,2024-08-27,2024-08-27 10:30:00-04:00,2024-09-24 10:30:00-04:00,2024-09-17,2024,upper,-1.0,19843.30115923372,2024-09-17 10:45:00-04:00,119.75,2024-09-17 15:00:00-04:00,True,True,True,179.625,TP,2024-09-17 12:23:00-04:00,179.625,179.625,base_legacy_entrybar,1713_upper,2024-09-17 14:45:00+00:00,1713_upper|upper|2024-09-17 14:45:00+00:00
1729:upper,1729,2024-09-18,2024-09-18 10:30:00-04:00,2024-10-16 10:30:00-04:00,2024-09-19,2024,upper,-1.0,19938.759423010662,2024-09-19 03:58:00-04:00,57.25,2024-09-19 15:00:00-04:00,True,True,True,-0.0,BE,2024-09-19 04:50:00-04:00,85.875,85.875,base_legacy_entrybar,1729_upper,2024-09-19 07:58:00+00:00,1729_upper|upper|2024-09-19 07:58:00+00:00
1727:upper,1727,2024-09-16,2024-09-16 10:30:00-04:00,2024-10-14 10:30:00-04:00,2024-09-19,2024,upper,-1.0,20006.930728557876,2024-09-19 07:40:00-04:00,38.0,2024-09-19 15:00:00-04:00,True,True,True,-57.0,SL,2024-09-19 09:41:00-04:00,57.0,57.0,base_legacy_entrybar,1727_upper,2024-09-19 11:40:00+00:00,1727_upper|upper|2024-09-19 11:40:00+00:00
1731:upper,1731,2024-09-20,2024-09-20 10:30:00-04:00,2024-10-18 10:30:00-04:00,2024-09-25,2024,upper,-1.0,20264.48376077762,2024-09-25 10:15:00-04:00,96.0,2024-09-25 15:00:00-04:00,True,True,True,69.23376077762077,cutoff,2024-09-25 15:00:00-04:00,144.0,144.0,base_legacy_entrybar,1731_upper,2024-09-25 14:15:00+00:00,1731_upper|upper|2024-09-25 14:15:00+00:00
1732:upper,1732,2024-09-23,2024-09-23 10:30:00-04:00,2024-10-21 10:30:00-04:00,2024-09-26,2024,upper,-1.0,20288.360122640388,2024-09-25 20:01:00-04:00,42.5,2024-09-26 15:00:00-04:00,True,True,True,-63.75,SL,2024-09-25 23:39:00-04:00,63.75,63.75,base_legacy_entrybar,1732_upper,2024-09-26 00:01:00+00:00,1732_upper|upper|2024-09-26 00:01:00+00:00
1736:lower,1736,2024-09-27,2024-09-27 10:30:00-04:00,2024-10-25 10:30:00-04:00,2024-09-30,2024,lower,1.0,20143.4885118941,2024-09-30 07:38:00-04:00,36.25,2024-09-30 15:00:00-04:00,True,True,True,54.375,TP,2024-09-30 09:31:00-04:00,54.375,54.375,base_legacy_entrybar,1736_lower,2024-09-30 11:38:00+00:00,1736_lower|lower|2024-09-30 11:38:00+00:00
1734:lower,1734,2024-09-25,2024-09-25 10:30:00-04:00,2024-10-23 10:30:00-04:00,2024-10-01,2024,lower,1.0,19936.101862313106,2024-10-01 10:10:00-04:00,301.5,2024-10-01 15:00:00-04:00,True,True,True,114.1481376868942,cutoff,2024-10-01 15:00:00-04:00,200.0,200.0,base_legacy_entrybar,1734_lower,2024-10-01 14:10:00+00:00,1734_lower|lower|2024-10-01 14:10:00+00:00
1739:upper,1739,2024-10-02,2024-10-02 10:30:00-04:00,2024-10-30 10:30:00-04:00,2024-10-04,2024,upper,-1.0,20223.771768351384,2024-10-04 08:52:00-04:00,42.25,2024-10-04 15:00:00-04:00,True,True,True,-0.0,BE,2024-10-04 09:38:00-04:00,63.375,63.375,base_legacy_entrybar,1739_upper,2024-10-04 12:52:00+00:00,1739_upper|upper|2024-10-04 12:52:00+00:00
1741:upper,1741,2024-10-04,2024-10-04 10:30:00-04:00,2024-11-01 10:30:00-04:00,2024-10-14,2024,upper,-1.0,20509.27467220082,2024-10-14 06:16:00-04:00,25.25,2024-10-14 15:00:00-04:00,True,True,True,-0.0,BE,2024-10-14 07:38:00-04:00,37.875,37.875,base_legacy_entrybar,1741_upper,2024-10-14 10:16:00+00:00,1741_upper|upper|2024-10-14 10:16:00+00:00
1744:upper,1744,2024-10-09,2024-10-09 10:30:00-04:00,2024-11-06 10:30:00-05:00,2024-10-14,2024,upper,-1.0,20549.36248371189,2024-10-14 09:01:00-04:00,38.5,2024-10-14 15:00:00-04:00,True,True,True,-57.75,SL,2024-10-14 09:43:00-04:00,57.75,57.75,base_legacy_entrybar,1744_upper,2024-10-14 13:01:00+00:00,1744_upper|upper|2024-10-14 13:01:00+00:00
1755:upper,1755,2024-10-24,2024-10-24 10:30:00-04:00,2024-11-21 10:30:00-05:00,2024-10-25,2024,upper,-1.0,20584.71443989178,2024-10-25 09:43:00-04:00,51.0,2024-10-25 15:00:00-04:00,True,True,True,-76.5,SL,2024-10-25 10:00:00-04:00,76.5,76.5,base_legacy_entrybar,1755_upper,2024-10-25 13:43:00+00:00,1755_upper|upper|2024-10-25 13:43:00+00:00
1757:lower,1757,2024-10-28,2024-10-28 10:30:00-04:00,2024-11-25 10:30:00-05:00,2024-10-31,2024,lower,1.0,20354.781234151604,2024-10-31 02:48:00-04:00,27.25,2024-10-31 15:00:00-04:00,True,True,True,-40.875,SL,2024-10-31 03:12:00-04:00,40.875,40.875,base_legacy_entrybar,1757_lower,2024-10-31 06:48:00+00:00,1757_lower|lower|2024-10-31 06:48:00+00:00
1762:upper,1762,2024-11-04,2024-11-04 10:30:00-05:00,2024-12-02 10:30:00-05:00,2024-11-06,2024,upper,-1.0,20430.183873389637,2024-11-05 21:09:00-05:00,46.25,2024-11-06 15:00:00-05:00,True,True,True,-69.375,SL,2024-11-05 21:36:00-05:00,69.375,69.375,base_legacy_entrybar,1762_upper,2024-11-06 02:09:00+00:00,1762_upper|upper|2024-11-06 02:09:00+00:00
1764:upper,1764,2024-11-06,2024-11-06 10:30:00-05:00,2024-12-04 10:30:00-05:00,2024-11-07,2024,upper,-1.0,20993.111733587757,2024-11-07 08:10:00-05:00,36.5,2024-11-07 15:00:00-05:00,True,True,True,-0.0,BE,2024-11-07 09:02:00-05:00,54.75,54.75,base_legacy_entrybar,1764_upper,2024-11-07 13:10:00+00:00,1764_upper|upper|2024-11-07 13:10:00+00:00
1769:lower,1769,2024-11-13,2024-11-13 10:30:00-05:00,2024-12-11 10:30:00-05:00,2024-11-15,2024,lower,1.0,20908.42678991055,2024-11-14 20:07:00-05:00,43.0,2024-11-15 15:00:00-05:00,True,True,True,-64.5,SL,2024-11-15 01:24:00-05:00,64.5,64.5,base_legacy_entrybar,1769_lower,2024-11-15 01:07:00+00:00,1769_lower|lower|2024-11-15 01:07:00+00:00
1772:upper,1772,2024-11-18,2024-11-18 10:30:00-05:00,2024-12-16 10:30:00-05:00,2024-11-20,2024,upper,-1.0,20842.995254350048,2024-11-20 03:22:00-05:00,39.0,2024-11-20 15:00:00-05:00,True,True,True,58.5,TP,2024-11-20 04:50:00-05:00,58.5,58.5,base_legacy_entrybar,1772_upper,2024-11-20 08:22:00+00:00,1772_upper|upper|2024-11-20 08:22:00+00:00
1771:upper,1771,2024-11-15,2024-11-15 10:30:00-05:00,2024-12-13 10:30:00-05:00,2024-11-25,2024,upper,-1.0,20990.661921935727,2024-11-25 08:45:00-05:00,29.25,2024-11-25 15:00:00-05:00,True,True,True,-43.875,SL,2024-11-25 09:12:00-05:00,43.875,43.875,base_legacy_entrybar,1771_upper,2024-11-25 13:45:00+00:00,1771_upper|upper|2024-11-25 13:45:00+00:00
1778:lower,1778,2024-11-26,2024-11-26 10:30:00-05:00,2024-12-24 10:30:00-05:00,2024-11-27,2024,lower,1.0,20747.240537818947,2024-11-27 10:37:00-05:00,116.5,2024-11-27 15:00:00-05:00,True,True,True,55.009462181053095,cutoff,2024-11-27 15:00:00-05:00,174.75,174.75,base_legacy_entrybar,1778_lower,2024-11-27 15:37:00+00:00,1778_lower|lower|2024-11-27 15:37:00+00:00
1780:upper,1780,2024-11-28,2024-11-28 10:30:00-05:00,2024-12-27 10:30:00-05:00,2024-12-02,2024,upper,-1.0,21023.332330874753,2024-12-02 08:11:00-05:00,46.5,2024-12-02 15:00:00-05:00,True,True,True,-0.0,BE,2024-12-02 08:58:00-05:00,69.75,69.75,base_legacy_entrybar,1780_upper,2024-12-02 13:11:00+00:00,1780_upper|upper|2024-12-02 13:11:00+00:00
1781:upper,1781,2024-11-29,2024-11-29 10:30:00-05:00,2024-12-30 10:30:00-05:00,2024-12-02,2024,upper,-1.0,21107.046660596272,2024-12-02 09:32:00-05:00,37.75,2024-12-02 15:00:00-05:00,True,True,True,-56.625,SL,2024-12-02 09:54:00-05:00,56.625,56.625,base_legacy_entrybar,1781_upper,2024-12-02 14:32:00+00:00,1781_upper|upper|2024-12-02 14:32:00+00:00
1770:upper,1770,2024-11-14,2024-11-14 10:30:00-05:00,2024-12-12 10:30:00-05:00,2024-12-04,2024,upper,-1.0,21353.263619206915,2024-12-03 23:56:00-05:00,19.25,2024-12-04 15:00:00-05:00,True,True,True,-28.875,SL,2024-12-04 03:54:00-05:00,28.875,28.875,base_legacy_entrybar,1770_upper,2024-12-04 04:56:00+00:00,1770_upper|upper|2024-12-04 04:56:00+00:00
1784:upper,1784,2024-12-04,2024-12-04 10:30:00-05:00,2025-01-06 10:30:00-05:00,2024-12-06,2024,upper,-1.0,21596.018806749427,2024-12-06 09:49:00-05:00,89.5,2024-12-06 15:00:00-05:00,True,True,True,-32.23119325057269,cutoff,2024-12-06 15:00:00-05:00,134.25,134.25,base_legacy_entrybar,1784_upper,2024-12-06 14:49:00+00:00,1784_upper|upper|2024-12-06 14:49:00+00:00
1785:upper,1785,2024-12-05,2024-12-05 10:30:00-05:00,2025-01-07 10:30:00-05:00,2024-12-09,2024,upper,-1.0,21687.530920669866,2024-12-09 02:36:00-05:00,8.5,2024-12-09 15:00:00-05:00,True,True,True,-12.75,SL,2024-12-09 02:47:00-05:00,12.75,12.75,base_legacy_entrybar,1785_upper,2024-12-09 07:36:00+00:00,1785_upper|upper|2024-12-09 07:36:00+00:00
1789:upper,1789,2024-12-11,2024-12-11 10:30:00-05:00,2025-01-14 10:30:00-05:00,2024-12-13,2024,upper,-1.0,21869.341110276982,2024-12-12 23:11:00-05:00,28.75,2024-12-13 15:00:00-05:00,True,True,True,43.125,TP,2024-12-12 23:12:00-05:00,43.125,43.125,base_legacy_entrybar,1789_upper,2024-12-13 04:11:00+00:00,1789_upper|upper|2024-12-13 04:11:00+00:00
1786:lower,1786,2024-12-06,2024-12-06 10:30:00-05:00,2025-01-08 10:30:00-05:00,2024-12-20,2024,lower,1.0,21291.86742736369,2024-12-19 19:16:00-05:00,66.25,2024-12-20 15:00:00-05:00,True,True,True,-99.375,SL,2024-12-20 03:37:00-05:00,99.375,99.375,base_legacy_entrybar,1786_lower,2024-12-20 00:16:00+00:00,1786_lower|lower|2024-12-20 00:16:00+00:00
1797:upper,1797,2024-12-23,2024-12-23 10:30:00-05:00,2025-01-24 10:30:00-05:00,2024-12-24,2024,upper,-1.0,21913.918142038703,2024-12-24 10:01:00-05:00,108.25,2024-12-24 15:00:00-05:00,True,True,True,-132.58185796129692,cutoff,2024-12-24 13:14:00-05:00,162.375,162.375,base_legacy_entrybar,1797_upper,2024-12-24 15:01:00+00:00,1797_upper|upper|2024-12-24 15:01:00+00:00
1798:upper,1798,2024-12-24,2024-12-24 10:30:00-05:00,2025-01-27 10:30:00-05:00,2024-12-26,2024,upper,-1.0,22102.530090185646,2024-12-25 22:23:00-05:00,24.0,2024-12-26 15:00:00-05:00,True,True,True,36.0,TP,2024-12-26 02:01:00-05:00,36.0,36.0,base_legacy_entrybar,1798_upper,2024-12-26 03:23:00+00:00,1798_upper|upper|2024-12-26 03:23:00+00:00
1799:lower,1799,2024-12-26,2024-12-26 10:30:00-05:00,2025-01-28 10:30:00-05:00,2024-12-27,2024,lower,1.0,21715.499624103435,2024-12-27 09:39:00-05:00,55.5,2024-12-27 15:00:00-05:00,True,True,True,-83.25,SL,2024-12-27 10:01:00-05:00,83.25,83.25,base_legacy_entrybar,1799_lower,2024-12-27 14:39:00+00:00,1799_lower|lower|2024-12-27 14:39:00+00:00
1800:lower,1800,2024-12-27,2024-12-27 10:30:00-05:00,2025-01-29 10:30:00-05:00,2024-12-30,2024,lower,1.0,21369.223516791924,2024-12-30 08:54:00-05:00,211.75,2024-12-30 15:00:00-05:00,True,True,True,200.0,TP,2024-12-30 13:16:00-05:00,200.0,200.0,base_legacy_entrybar,1800_lower,2024-12-30 13:54:00+00:00,1800_lower|lower|2024-12-30 13:54:00+00:00
1803:upper,1803,2025-01-03,2025-01-03 10:30:00-05:00,2025-02-03 10:30:00-05:00,2025-01-06,2025,upper,-1.0,21612.9893337931,2025-01-06 03:47:00-05:00,36.75,2025-01-06 15:00:00-05:00,True,True,True,-55.125,SL,2025-01-06 04:58:00-05:00,55.125,55.125,base_legacy_entrybar,1803_upper,2025-01-06 08:47:00+00:00,1803_upper|upper|2025-01-06 08:47:00+00:00
1804:lower,1804,2025-01-06,2025-01-06 10:30:00-05:00,2025-02-04 10:30:00-05:00,2025-01-07,2025,lower,1.0,21498.6503620867,2025-01-07 10:32:00-05:00,110.75,2025-01-07 15:00:00-05:00,True,True,True,0.0,BE,2025-01-07 11:35:00-05:00,166.125,166.125,base_legacy_entrybar,1804_lower,2025-01-07 15:32:00+00:00,1804_lower|lower|2025-01-07 15:32:00+00:00
1806:lower,1806,2025-01-08,2025-01-08 10:30:00-05:00,2025-02-06 10:30:00-05:00,2025-01-10,2025,lower,1.0,21047.20141250588,2025-01-10 08:35:00-05:00,66.5,2025-01-10 15:00:00-05:00,True,True,True,99.75,TP,2025-01-10 08:40:00-05:00,99.75,99.75,base_legacy_entrybar,1806_lower,2025-01-10 13:35:00+00:00,1806_lower|lower|2025-01-10 13:35:00+00:00
1803:lower,1803,2025-01-03,2025-01-03 10:30:00-05:00,2025-02-03 10:30:00-05:00,2025-01-10,2025,lower,1.0,21031.8856662069,2025-01-10 09:48:00-05:00,278.5,2025-01-10 15:00:00-05:00,True,True,True,0.0,BE,2025-01-10 10:34:00-05:00,200.0,200.0,base_legacy_entrybar,1803_lower,2025-01-10 14:48:00+00:00,1803_lower|lower|2025-01-10 14:48:00+00:00
1796:lower,1796,2024-12-20,2024-12-20 10:30:00-05:00,2025-01-23 10:30:00-05:00,2025-01-13,2025,lower,1.0,20812.6221350914,2025-01-13 03:42:00-05:00,49.0,2025-01-13 15:00:00-05:00,True,True,True,-73.5,SL,2025-01-13 04:04:00-05:00,73.5,73.5,base_legacy_entrybar,1796_lower,2025-01-13 08:42:00+00:00,1796_lower|lower|2025-01-13 08:42:00+00:00
1809:upper,1809,2025-01-14,2025-01-14 10:30:00-05:00,2025-02-11 10:30:00-05:00,2025-01-15,2025,upper,-1.0,21347.480482178587,2025-01-15 10:00:00-05:00,158.25,2025-01-15 15:00:00-05:00,True,True,True,-76.76951782141259,cutoff,2025-01-15 15:00:00-05:00,200.0,200.0,base_legacy_entrybar,1809_upper,2025-01-15 15:00:00+00:00,1809_upper|upper|2025-01-15 15:00:00+00:00
1807:upper,1807,2025-01-10,2025-01-10 10:30:00-05:00,2025-02-07 10:30:00-05:00,2025-01-16,2025,upper,-1.0,21513.00745261229,2025-01-16 02:30:00-05:00,103.75,2025-01-16 15:00:00-05:00,True,True,True,-0.0,BE,2025-01-16 03:16:00-05:00,155.625,155.625,base_legacy_entrybar,1807_upper,2025-01-16 07:30:00+00:00,1807_upper|upper|2025-01-16 07:30:00+00:00
1810:upper,1810,2025-01-15,2025-01-15 10:30:00-05:00,2025-02-12 10:30:00-05:00,2025-01-17,2025,upper,-1.0,21603.9698663063,2025-01-17 09:12:00-05:00,201.5,2025-01-17 15:00:00-05:00,True,True,True,-0.0,BE,2025-01-17 11:21:00-05:00,200.0,200.0,base_legacy_entrybar,1810_upper,2025-01-17 14:12:00+00:00,1810_upper|upper|2025-01-17 14:12:00+00:00
1811:upper,1811,2025-01-16,2025-01-16 10:30:00-05:00,2025-02-13 10:30:00-05:00,2025-01-20,2025,upper,-1.0,21724.619794802715,2025-01-20 09:26:00-05:00,155.25,2025-01-20 15:00:00-05:00,True,True,True,-0.0,BE,2025-01-20 10:13:00-05:00,200.0,200.0,base_legacy_entrybar,1811_upper,2025-01-20 14:26:00+00:00,1811_upper|upper|2025-01-20 14:26:00+00:00
1813:lower,1813,2025-01-20,2025-01-20 10:30:00-05:00,2025-02-17 10:30:00-05:00,2025-01-21,2025,lower,1.0,21503.086594849883,2025-01-20 19:53:00-05:00,67.0,2025-01-21 15:00:00-05:00,True,True,True,-100.5,SL,2025-01-20 20:00:00-05:00,100.5,100.5,base_legacy_entrybar,1813_lower,2025-01-21 00:53:00+00:00,1813_lower|lower|2025-01-21 00:53:00+00:00
1812:upper,1812,2025-01-17,2025-01-17 10:30:00-05:00,2025-02-14 10:30:00-05:00,2025-01-22,2025,upper,-1.0,21888.13218343735,2025-01-22 03:47:00-05:00,26.5,2025-01-22 15:00:00-05:00,True,True,True,-39.75,SL,2025-01-22 08:32:00-05:00,39.75,39.75,base_legacy_entrybar,1812_upper,2025-01-22 08:47:00+00:00,1812_upper|upper|2025-01-22 08:47:00+00:00
1816:upper,1816,2025-01-23,2025-01-23 10:30:00-05:00,2025-02-20 10:30:00-05:00,2025-01-24,2025,upper,-1.0,22074.60709946152,2025-01-24 09:53:00-05:00,36.0,2025-01-24 15:00:00-05:00,True,True,True,54.0,TP,2025-01-24 10:04:00-05:00,54.0,54.0,base_legacy_entrybar,1816_upper,2025-01-24 14:53:00+00:00,1816_upper|upper|2025-01-24 14:53:00+00:00
1814:lower,1814,2025-01-21,2025-01-21 10:30:00-05:00,2025-02-18 10:30:00-05:00,2025-01-27,2025,lower,1.0,21375.683637223643,2025-01-27 01:37:00-05:00,95.75,2025-01-27 15:00:00-05:00,True,True,True,-143.625,SL,2025-01-27 03:16:00-05:00,143.625,143.625,base_legacy_entrybar,1814_lower,2025-01-27 06:37:00+00:00,1814_lower|lower|2025-01-27 06:37:00+00:00
1819:upper,1819,2025-01-28,2025-01-28 10:30:00-05:00,2025-02-25 10:30:00-05:00,2025-01-30,2025,upper,-1.0,21718.871737055117,2025-01-30 09:49:00-05:00,63.5,2025-01-30 15:00:00-05:00,True,True,True,95.25,TP,2025-01-30 10:02:00-05:00,95.25,95.25,base_legacy_entrybar,1819_upper,2025-01-30 14:49:00+00:00,1819_upper|upper|2025-01-30 14:49:00+00:00
1820:upper,1820,2025-01-29,2025-01-29 10:30:00-05:00,2025-02-26 10:30:00-05:00,2025-01-31,2025,upper,-1.0,21822.843311433993,2025-01-31 09:31:00-05:00,53.0,2025-01-31 15:00:00-05:00,True,True,True,-79.5,SL,2025-01-31 10:02:00-05:00,79.5,79.5,base_legacy_entrybar,1820_upper,2025-01-31 14:31:00+00:00,1820_upper|upper|2025-01-31 14:31:00+00:00
1824:upper,1824,2025-02-04,2025-02-04 10:30:00-05:00,2025-03-04 10:30:00-05:00,2025-02-06,2025,upper,-1.0,21835.221789986164,2025-02-06 10:12:00-05:00,85.5,2025-02-06 15:00:00-05:00,True,True,True,-0.0,BE,2025-02-06 13:24:00-05:00,128.25,128.25,base_legacy_entrybar,1824_upper,2025-02-06 15:12:00+00:00,1824_upper|upper|2025-02-06 15:12:00+00:00
1828:lower,1828,2025-02-10,2025-02-10 10:30:00-05:00,2025-03-10 10:30:00-04:00,2025-02-12,2025,lower,1.0,21540.774109111204,2025-02-12 08:36:00-05:00,51.75,2025-02-12 15:00:00-05:00,True,True,True,0.0,BE,2025-02-12 09:31:00-05:00,77.625,77.625,base_legacy_entrybar,1828_lower,2025-02-12 13:36:00+00:00,1828_lower|lower|2025-02-12 13:36:00+00:00
