level_id,session_date,created_at,expiry_at,physical_touch,side,eligibility,skip_reason,position_state,sal_state,entry_time,exit_time,entry_price,exit_price,anchor,cap,exit_reason,pnl
469_lower,2019-10-28,2019-10-28 10:30:00-04:00,2019-11-25 10:30:00-05:00,2019-10-30 10:04:00-04:00,lower,skipped,position_open,open,inactive,,,,,,,,
471_upper,2019-10-30,2019-10-30 10:30:00-04:00,2019-11-27 10:30:00-05:00,2019-10-30 16:30:00-04:00,upper,skipped,no_cutoff,n/a,n/a,,,,,,,,
469_upper,2019-11-01,2019-10-28 10:30:00-04:00,2019-11-25 10:30:00-05:00,2019-11-01 09:54:00-04:00,upper,executed,,flat,inactive,2019-11-01 09:54:00-04:00,2019-11-01 15:00:00-04:00,8143.651822073346,8146.25,35.5,53.25,cutoff,-2.598177926653989
470_upper,2019-10-29,2019-10-29 10:30:00-04:00,2019-11-26 10:30:00-05:00,2019-11-01 15:59:00-04:00,upper,skipped,no_cutoff,n/a,n/a,,,,,,,,
472_upper,2019-11-04,2019-10-31 10:30:00-04:00,2019-11-28 10:30:00-05:00,2019-11-03 21:37:00-05:00,upper,executed,,flat,inactive,2019-11-03 21:37:00-05:00,2019-11-03 21:37:00-05:00,8184.4999706264025,8184.75,10.25,15.375,cutoff,-0.2500293735974992
473_upper,2019-11-01,2019-11-01 10:30:00-04:00,2019-11-29 10:30:00-05:00,2019-11-04 05:02:00-05:00,upper,skipped,SAL,n/a,active,,,,,,,,
476_upper,2019-11-07,2019-11-06 10:30:00-05:00,2019-12-04 10:30:00-05:00,2019-11-07 10:16:00-05:00,upper,executed,,flat,inactive,2019-11-07 10:16:00-05:00,2019-11-07 14:50:00-05:00,8264.95911284065,8224.45911284065,27.0,40.5,TP,40.5
474_upper,2019-11-04,2019-11-04 10:30:00-05:00,2019-12-02 10:30:00-05:00,2019-11-07 11:59:00-05:00,upper,skipped,blocked_time,n/a,n/a,,,,,,,,
479_upper,2019-11-12,2019-11-11 10:30:00-05:00,2019-12-09 10:30:00-05:00,2019-11-12 10:19:00-05:00,upper,executed,,flat,inactive,2019-11-12 10:19:00-05:00,2019-11-12 14:50:00-05:00,8281.578124415639,8248.953124415639,21.75,32.625,TP,32.625
478_upper,2019-11-08,2019-11-08 10:30:00-05:00,2019-12-06 10:30:00-05:00,2019-11-12 10:20:00-05:00,upper,skipped,position_open,open,inactive,,,,,,,,
475_upper,2019-11-05,2019-11-05 10:30:00-05:00,2019-12-03 10:30:00-05:00,2019-11-12 10:37:00-05:00,upper,skipped,position_open,open,inactive,,,,,,,,
482_upper,2019-11-15,2019-11-14 10:30:00-05:00,2019-12-12 10:30:00-05:00,2019-11-14 20:15:00-05:00,upper,executed,,flat,inactive,2019-11-14 20:15:00-05:00,2019-11-14 21:56:00-05:00,8303.323514829619,8303.323514829619,34.5,51.75,BE,-0.0
