sess_date,year,side,touched_at,level,anchor,cap,pnl_be60,exit_be60,mae,mfe,uw60,be_dd
2020-11-12,2020,upper,2020-11-12 04:58:00-05:00,11943.547030998563,35.75,53.625,-0.0,BE,-21.953,22.547,False,False
2020-11-19,2020,lower,2020-11-18 22:11:00-05:00,11840.639868789596,17.0,25.5,25.5,TP,-9.39,33.36,False,False
2020-11-25,2020,upper,2020-11-24 19:10:00-05:00,12141.813069613383,34.5,51.75,-0.0,BE,-16.437,7.063,True,True
2020-11-25,2020,upper,2020-11-24 19:16:00-05:00,12150.068327496718,34.5,51.75,-0.0,BE,-5.182,11.818,False,False
2020-11-26,2020,upper,2020-11-25 20:33:00-05:00,12188.735131210404,17.0,25.5,-0.0,BE,-23.015,1.985,True,True
2020-11-27,2020,upper,2020-11-27 10:17:00-05:00,12270.439816503806,40.0,60.0,-0.0,BE,-37.06,0.0,True,True
2020-12-01,2020,upper,2020-12-01 10:02:00-05:00,12410.052418330972,61.0,91.5,-0.0,BE,-22.448,60.052,False,False
2020-12-07,2020,upper,2020-12-07 09:58:00-05:00,12586.464225177839,15.5,23.25,-0.0,BE,-14.786,10.214,True,True
2020-12-10,2020,lower,2020-12-10 01:44:00-05:00,12306.297441328374,22.25,33.375,33.375,TP,-2.797,33.453,False,False
2020-12-14,2020,upper,2020-12-14 09:57:00-05:00,12513.505255950953,47.5,71.25,-0.0,BE,-31.995,9.005,True,True
2020-12-15,2020,upper,2020-12-15 09:30:00-05:00,12569.580163178834,22.25,33.375,33.375,TP,-15.42,36.83,False,False
2020-12-17,2020,upper,2020-12-17 02:21:00-05:00,12722.324964145053,7.5,11.25,-11.25,SL,-12.175,0.0,,False
2020-12-18,2020,upper,2020-12-18 04:09:00-05:00,12771.969398294714,31.25,46.875,-0.0,BE,-4.781,36.719,False,False
2020-12-18,2020,upper,2020-12-18 09:18:00-05:00,12787.820547812002,30.75,46.125,46.125,TP,-1.929,52.321,,False
2020-12-21,2020,lower,2020-12-21 05:07:00-05:00,12570.712238347565,84.5,126.75,0.0,BE,-107.212,45.038,True,True
2020-12-21,2020,lower,2020-12-21 05:23:00-05:00,12556.000015542591,84.5,126.75,0.0,BE,-92.5,4.25,True,True
2020-12-28,2020,upper,2020-12-28 08:45:00-05:00,12816.798684725329,21.5,32.25,32.25,TP,-10.701,34.049,False,False
2020-12-29,2020,upper,2020-12-29 00:37:00-05:00,12879.983338357597,11.25,16.875,-0.0,BE,-5.267,4.983,False,False
2020-12-29,2020,upper,2020-12-29 09:30:00-05:00,12901.412761652435,9.5,14.25,14.25,TP,0.0,20.163,,False
2020-12-29,2020,upper,2020-12-29 09:30:00-05:00,12900.844260317794,9.5,14.25,14.25,TP,0.0,19.594,,False
2021-01-04,2021,upper,2021-01-04 04:16:00-05:00,12953.999984457409,30.5,45.75,45.75,TP,-5.75,47.0,False,False
2021-01-06,2021,lower,2021-01-06 03:21:00-05:00,12520.391661642403,100.75,151.125,0.0,BE,-29.142,72.858,False,False
2021-01-06,2021,lower,2021-01-06 03:22:00-05:00,12504.65386111247,100.75,151.125,0.0,BE,-13.404,88.596,False,False
2021-01-07,2021,upper,2021-01-07 10:04:00-05:00,12863.465892051086,130.5,195.75,-0.0,BE,-48.034,4.716,True,True
